sample_id,path_secuencia,path_landmarks,dataset,source_kind,T
sample_04841_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04841_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04841_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04842_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04842_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04842_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04843_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04843_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04843_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04844_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04844_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04844_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04845_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04845_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04845_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04846_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04846_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04846_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04847_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04847_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04847_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04848_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04848_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04848_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04849_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04849_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04849_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04850_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04850_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04850_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04851_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04851_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04851_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04852_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04852_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04852_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04853_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04853_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04853_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04854_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04854_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04854_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04855_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04855_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04855_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04856_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04856_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04856_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04857_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04857_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04857_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04858_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04858_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04858_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04859_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04859_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04859_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04860_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04860_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04860_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04861_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04861_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04861_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04862_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04862_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04862_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04863_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04863_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04863_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04864_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04864_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04864_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04865_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04865_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04865_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04866_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04866_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04866_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04867_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04867_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04867_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04868_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04868_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04868_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04869_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04869_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04869_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04870_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04870_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04870_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04871_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04871_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04871_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04872_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04872_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04872_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04873_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04873_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04873_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04874_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04874_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04874_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04875_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04875_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04875_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04876_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04876_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04876_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04877_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04877_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04877_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04878_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04878_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04878_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04879_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04879_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04879_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04880_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04880_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04880_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04881_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04881_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04881_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04882_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04882_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04882_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04883_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04883_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04883_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04884_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04884_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04884_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04885_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04885_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04885_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04886_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04886_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04886_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04887_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04887_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04887_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04888_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04888_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04888_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04889_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04889_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04889_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04890_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04890_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04890_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04891_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04891_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04891_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04892_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04892_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04892_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04893_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04893_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04893_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04894_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04894_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04894_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04895_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04895_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04895_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04896_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04896_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04896_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04897_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04897_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04897_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04898_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04898_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04898_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04899_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04899_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04899_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04900_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04900_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04900_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04901_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04901_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04901_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04902_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04902_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04902_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04903_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04903_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04903_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04904_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04904_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04904_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04905_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04905_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04905_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04906_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04906_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04906_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04907_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04907_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04907_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04908_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04908_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04908_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04909_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04909_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04909_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04910_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04910_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04910_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04911_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04911_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04911_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04912_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04912_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04912_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04913_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04913_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04913_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04914_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04914_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04914_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04915_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04915_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04915_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04916_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04916_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04916_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04917_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04917_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04917_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04918_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04918_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04918_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04919_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04919_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04919_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04920_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04920_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04920_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04921_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04921_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04921_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04922_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04922_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04922_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04923_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04923_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04923_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04924_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04924_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04924_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04925_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04925_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04925_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04926_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04926_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04926_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04927_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04927_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04927_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04928_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04928_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04928_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04929_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04929_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04929_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04930_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04930_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04930_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04931_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04931_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04931_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04932_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04932_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04932_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04933_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04933_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04933_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04934_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04934_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04934_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04935_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04935_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04935_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04936_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04936_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04936_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04937_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04937_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04937_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04938_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04938_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04938_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04939_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04939_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04939_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04940_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04940_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04940_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04941_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04941_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04941_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04942_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04942_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04942_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04943_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04943_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04943_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04944_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04944_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04944_MST_5_landmarks3d.npy,mano,synthetic,16
sample_04945_MST_5,data/processed/secuencias_stgcn/mano/mano_sample_04945_MST_5.npy,datasets/synthetic_mst/mano_samples_balanced/sample_04945_MST_5_landmarks3d.npy,mano,synthetic,16
