sample_id,path,dataset,mst_level,mst_block,source_kind,input_csv
sample_01607_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01607_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00004389,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00004389.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
1b16f03f-b6d4-4668-8d9a-b16dff443924,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/1b16f03f-b6d4-4668-8d9a-b16dff443924.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00017469,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00017469.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00028024,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00028024.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
sample_01699_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01699_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
51090847-5e69-4cd5-b0c1-a98223c22694,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/51090847-5e69-4cd5-b0c1-a98223c22694.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00023514,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00023514.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00015167,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015167.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00030008,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030008.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_05291_MST_6,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_05291_MST_6.png,mano,6,medio,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00024114,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024114.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00024945,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024945.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00031932,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00031932.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
sample_09421_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09421_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00009362,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00009362.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00009665,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00009665.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00020427,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020427.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_02760_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02760_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01265_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01265_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
173c9bd6-ddd5-4aef-98e4-cf920ead3529,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/173c9bd6-ddd5-4aef-98e4-cf920ead3529.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
250339c3-4aea-4904-8c65-519e65b58c68,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/250339c3-4aea-4904-8c65-519e65b58c68.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_02663_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02663_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00018274,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00018274.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
d7b3cefe-7521-43b1-a0fe-74926813e760,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/d7b3cefe-7521-43b1-a0fe-74926813e760.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03573_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03573_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
5940dc92-efcd-4978-bb34-41f43e518ce0,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/5940dc92-efcd-4978-bb34-41f43e518ce0.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_07083_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07083_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_02684_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02684_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00234_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00234_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
57c1851b-8d4a-4c6b-af6d-6add1f9fa600,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/57c1851b-8d4a-4c6b-af6d-6add1f9fa600.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_02044_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02044_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00018858,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00018858.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
50d81850-ea05-4ae8-bef5-4635f3456b48,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/50d81850-ea05-4ae8-bef5-4635f3456b48.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
f7086c6d-0fd9-492c-8240-6de4e4e79cbb,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/f7086c6d-0fd9-492c-8240-6de4e4e79cbb.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
eaf8d4ec-3d37-4b92-8966-c580f90be496,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/eaf8d4ec-3d37-4b92-8966-c580f90be496.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00002328,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002328.jpg,freihand,2,claro,real,csv/mst_freihand_real_images.csv
freihand_00018917,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00018917.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
sample_07011_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07011_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_07652_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07652_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00698_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00698_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00025302,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025302.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_01467_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01467_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
1f73ca78-f0a5-4623-b3bf-67122044907c,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/1f73ca78-f0a5-4623-b3bf-67122044907c.jpg,hagrid,4,claro,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00015638,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015638.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_02105_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02105_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00030153,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030153.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00014164,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014164.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00032165,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00032165.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
sample_03313_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03313_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00009172,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00009172.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00013103,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013103.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
sample_07771_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07771_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00011_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00011_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_08693_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08693_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_03920_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03920_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09965_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09965_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_08132_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08132_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00015778,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015778.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_08772_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08772_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00026919,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00026919.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_01598_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01598_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00021613,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00021613.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
66402ea5-32e0-4b3f-b296-3b7b1a21ba17,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/66402ea5-32e0-4b3f-b296-3b7b1a21ba17.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00019238,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019238.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_00222_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00222_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00015769,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00015769.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00012382,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00012382.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
freihand_00025586,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025586.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_09369_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09369_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01705_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01705_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_07666_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07666_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00006100,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00006100.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00017268,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00017268.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_01045_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01045_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_02905_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02905_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_06908_MST_7,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_06908_MST_7.png,mano,7,medio,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00008573,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00008573.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_00197_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00197_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09938_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09938_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00008825,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00008825.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
sample_02216_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02216_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_02707_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02707_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
4ed27e03-c57c-408d-b7b0-ef2f051803ec,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/4ed27e03-c57c-408d-b7b0-ef2f051803ec.jpg,hagrid,8,oscuro,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01204_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01204_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
3ec71653-da38-47d1-8c92-cf0b6a1dcd13,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/3ec71653-da38-47d1-8c92-cf0b6a1dcd13.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_02815_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02815_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00020342,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020342.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_03360_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03360_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
