sample_id,path,path_landmarks,label,condition,dataset,split
f01a5172-8584-4a44-9fc3-dca9e3cb3ceb,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/f01a5172-8584-4a44-9fc3-dca9e3cb3ceb.jpg,data/processed/landmarks/f01a5172-8584-4a44-9fc3-dca9e3cb3ceb.npy,peace_inverted,sin_mst,hagrid,train
freihand_00025257,datasets/training/rgb/00025257.jpg,data/processed/landmarks/freihand_00025257.npy,hand,sin_mst,freihand,train
freihand_00003012,datasets/training/rgb/00003012.jpg,data/processed/landmarks/freihand_00003012.npy,hand,sin_mst,freihand,train
d95f901f-5d7d-4564-b338-4f05a473162d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/d95f901f-5d7d-4564-b338-4f05a473162d.jpg,data/processed/landmarks/d95f901f-5d7d-4564-b338-4f05a473162d.npy,peace_inverted,sin_mst,hagrid,train
freihand_00007882,datasets/training/rgb/00007882.jpg,data/processed/landmarks/freihand_00007882.npy,hand,sin_mst,freihand,train
freihand_00027190,datasets/training/rgb/00027190.jpg,data/processed/landmarks/freihand_00027190.npy,hand,sin_mst,freihand,train
4a23099b-acc4-4588-a360-fd263558a6e5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/4a23099b-acc4-4588-a360-fd263558a6e5.jpg,data/processed/landmarks/4a23099b-acc4-4588-a360-fd263558a6e5.npy,three2,sin_mst,hagrid,train
3754b18e-a273-4375-bbac-d5ec4be374a3,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/3754b18e-a273-4375-bbac-d5ec4be374a3.jpg,data/processed/landmarks/3754b18e-a273-4375-bbac-d5ec4be374a3.npy,fist,sin_mst,hagrid,train
freihand_00027180,datasets/training/rgb/00027180.jpg,data/processed/landmarks/freihand_00027180.npy,hand,sin_mst,freihand,train
freihand_00011228,datasets/training/rgb/00011228.jpg,data/processed/landmarks/freihand_00011228.npy,hand,sin_mst,freihand,train
freihand_00029635,datasets/training/rgb/00029635.jpg,data/processed/landmarks/freihand_00029635.npy,hand,sin_mst,freihand,train
cf4065af-d6e0-496c-a080-1ba20def0721,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/cf4065af-d6e0-496c-a080-1ba20def0721.jpg,data/processed/landmarks/cf4065af-d6e0-496c-a080-1ba20def0721.npy,fist,sin_mst,hagrid,train
sample_05706_MST_6,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_05706_MST_6.png,data/processed/landmarks/sample_05706_MST_6.npy,,sin_mst,mano,train
740d4db0-010d-40e6-9174-315baa72bd8e,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/740d4db0-010d-40e6-9174-315baa72bd8e.jpg,data/processed/landmarks/740d4db0-010d-40e6-9174-315baa72bd8e.npy,two_up,sin_mst,hagrid,train
sample_02818_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02818_MST_3.png,data/processed/landmarks/sample_02818_MST_3.npy,,sin_mst,mano,train
b02da464-73ef-4a7d-b6f7-9f3187a51d56,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/b02da464-73ef-4a7d-b6f7-9f3187a51d56.jpg,data/processed/landmarks/b02da464-73ef-4a7d-b6f7-9f3187a51d56.npy,stop_inverted,sin_mst,hagrid,train
e7ed4e0f-98df-4c11-bfcc-e61b3955ed54,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/e7ed4e0f-98df-4c11-bfcc-e61b3955ed54.jpg,data/processed/landmarks/e7ed4e0f-98df-4c11-bfcc-e61b3955ed54.npy,fist,sin_mst,hagrid,train
freihand_00014391,datasets/training/rgb/00014391.jpg,data/processed/landmarks/freihand_00014391.npy,hand,sin_mst,freihand,train
78c915dd-af31-4c59-8d38-652788e5395b,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/78c915dd-af31-4c59-8d38-652788e5395b.jpg,data/processed/landmarks/78c915dd-af31-4c59-8d38-652788e5395b.npy,three,sin_mst,hagrid,train
freihand_00015310,datasets/training/rgb/00015310.jpg,data/processed/landmarks/freihand_00015310.npy,hand,sin_mst,freihand,train
b2d4edfa-75db-4d89-9e6d-29c08066e376,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/b2d4edfa-75db-4d89-9e6d-29c08066e376.jpg,data/processed/landmarks/b2d4edfa-75db-4d89-9e6d-29c08066e376.npy,stop_inverted,sin_mst,hagrid,train
freihand_00028286,datasets/training/rgb/00028286.jpg,data/processed/landmarks/freihand_00028286.npy,hand,sin_mst,freihand,train
e65a117a-14b2-4e15-8744-24df75947402,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/e65a117a-14b2-4e15-8744-24df75947402.jpg,data/processed/landmarks/e65a117a-14b2-4e15-8744-24df75947402.npy,rock,sin_mst,hagrid,train
f26b9b88-1fba-4b0e-87c8-67df3a9f17d0,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/f26b9b88-1fba-4b0e-87c8-67df3a9f17d0.jpg,data/processed/landmarks/f26b9b88-1fba-4b0e-87c8-67df3a9f17d0.npy,call,sin_mst,hagrid,train
dc83c3d9-bbf7-43b0-935e-e673e7ca2f84,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/dc83c3d9-bbf7-43b0-935e-e673e7ca2f84.jpg,data/processed/landmarks/dc83c3d9-bbf7-43b0-935e-e673e7ca2f84.npy,no_gesture,sin_mst,hagrid,train
freihand_00001487,datasets/training/rgb/00001487.jpg,data/processed/landmarks/freihand_00001487.npy,hand,sin_mst,freihand,train
36c71690-3997-4c12-a057-b9c71de3b086,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/36c71690-3997-4c12-a057-b9c71de3b086.jpg,data/processed/landmarks/36c71690-3997-4c12-a057-b9c71de3b086.npy,peace_inverted,sin_mst,hagrid,train
sample_01717_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01717_MST_2.png,data/processed/landmarks/sample_01717_MST_2.npy,,sin_mst,mano,train
sample_09624_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09624_MST_10.png,data/processed/landmarks/sample_09624_MST_10.npy,,sin_mst,mano,train
8e545b0b-3dae-40b1-b0c0-2687e6e686e1,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_four/8e545b0b-3dae-40b1-b0c0-2687e6e686e1.jpg,data/processed/landmarks/8e545b0b-3dae-40b1-b0c0-2687e6e686e1.npy,four,sin_mst,hagrid,train
4bfe6a9c-a1b7-4d49-9d14-e54b7f10c605,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/4bfe6a9c-a1b7-4d49-9d14-e54b7f10c605.jpg,data/processed/landmarks/4bfe6a9c-a1b7-4d49-9d14-e54b7f10c605.npy,call,sin_mst,hagrid,train
sample_01557_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01557_MST_2.png,data/processed/landmarks/sample_01557_MST_2.npy,,sin_mst,mano,train
sample_06222_MST_7,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_06222_MST_7.png,data/processed/landmarks/sample_06222_MST_7.npy,,sin_mst,mano,train
freihand_00003176,datasets/training/rgb/00003176.jpg,data/processed/landmarks/freihand_00003176.npy,hand,sin_mst,freihand,train
sample_02149_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02149_MST_3.png,data/processed/landmarks/sample_02149_MST_3.npy,,sin_mst,mano,train
freihand_00009093,datasets/training/rgb/00009093.jpg,data/processed/landmarks/freihand_00009093.npy,hand,sin_mst,freihand,train
sample_01965_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01965_MST_2.png,data/processed/landmarks/sample_01965_MST_2.npy,,sin_mst,mano,train
sample_08812_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08812_MST_9.png,data/processed/landmarks/sample_08812_MST_9.npy,,sin_mst,mano,train
2046298c-c434-4899-95a8-234910c62cef,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/2046298c-c434-4899-95a8-234910c62cef.jpg,data/processed/landmarks/2046298c-c434-4899-95a8-234910c62cef.npy,call,sin_mst,hagrid,train
sample_01561_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01561_MST_2.png,data/processed/landmarks/sample_01561_MST_2.npy,,sin_mst,mano,train
2853b528-6daf-4ce0-b8b2-1b192e8dcbec,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/2853b528-6daf-4ce0-b8b2-1b192e8dcbec.jpg,data/processed/landmarks/2853b528-6daf-4ce0-b8b2-1b192e8dcbec.npy,call,sin_mst,hagrid,train
28d08252-61d7-46ee-ad7b-18709be7ee0d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/28d08252-61d7-46ee-ad7b-18709be7ee0d.jpg,data/processed/landmarks/28d08252-61d7-46ee-ad7b-18709be7ee0d.npy,rock,sin_mst,hagrid,train
fba2e7f8-0cc3-49d4-9491-575e5bad156f,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/fba2e7f8-0cc3-49d4-9491-575e5bad156f.jpg,data/processed/landmarks/fba2e7f8-0cc3-49d4-9491-575e5bad156f.npy,two_up_inverted,sin_mst,hagrid,train
sample_07533_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07533_MST_8.png,data/processed/landmarks/sample_07533_MST_8.npy,,sin_mst,mano,train
914dbd03-27c2-43f2-94b6-88516f6d6a7f,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/914dbd03-27c2-43f2-94b6-88516f6d6a7f.jpg,data/processed/landmarks/914dbd03-27c2-43f2-94b6-88516f6d6a7f.npy,ok,sin_mst,hagrid,train
sample_09272_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09272_MST_10.png,data/processed/landmarks/sample_09272_MST_10.npy,,sin_mst,mano,train
1f6ef8c0-6bbe-4e01-a083-b570bd0eeb01,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/1f6ef8c0-6bbe-4e01-a083-b570bd0eeb01.jpg,data/processed/landmarks/1f6ef8c0-6bbe-4e01-a083-b570bd0eeb01.npy,two_up,sin_mst,hagrid,train
sample_02965_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02965_MST_3.png,data/processed/landmarks/sample_02965_MST_3.npy,,sin_mst,mano,train
sample_01585_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01585_MST_2.png,data/processed/landmarks/sample_01585_MST_2.npy,,sin_mst,mano,train
460c5510-2b42-40b3-9cdf-3552cda0c9d9,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/460c5510-2b42-40b3-9cdf-3552cda0c9d9.jpg,data/processed/landmarks/460c5510-2b42-40b3-9cdf-3552cda0c9d9.npy,stop,sin_mst,hagrid,train
sample_04807_MST_5,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_04807_MST_5.png,data/processed/landmarks/sample_04807_MST_5.npy,,sin_mst,mano,train
freihand_00016634,datasets/training/rgb/00016634.jpg,data/processed/landmarks/freihand_00016634.npy,hand,sin_mst,freihand,train
freihand_00023357,datasets/training/rgb/00023357.jpg,data/processed/landmarks/freihand_00023357.npy,hand,sin_mst,freihand,train
5ce88f76-9884-4860-b6cd-5ec5122d8b22,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/5ce88f76-9884-4860-b6cd-5ec5122d8b22.jpg,data/processed/landmarks/5ce88f76-9884-4860-b6cd-5ec5122d8b22.npy,no_gesture,sin_mst,hagrid,train
sample_07799_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07799_MST_8.png,data/processed/landmarks/sample_07799_MST_8.npy,,sin_mst,mano,train
b51042fc-78b8-4efb-8eac-10ce5b3d9c08,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/b51042fc-78b8-4efb-8eac-10ce5b3d9c08.jpg,data/processed/landmarks/b51042fc-78b8-4efb-8eac-10ce5b3d9c08.npy,one,sin_mst,hagrid,train
cb117c83-8452-483b-a11e-23c731c7503d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/cb117c83-8452-483b-a11e-23c731c7503d.jpg,data/processed/landmarks/cb117c83-8452-483b-a11e-23c731c7503d.npy,three,sin_mst,hagrid,train
freihand_00023881,datasets/training/rgb/00023881.jpg,data/processed/landmarks/freihand_00023881.npy,hand,sin_mst,freihand,train
freihand_00015930,datasets/training/rgb/00015930.jpg,data/processed/landmarks/freihand_00015930.npy,hand,sin_mst,freihand,train
sample_03251_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03251_MST_4.png,data/processed/landmarks/sample_03251_MST_4.npy,,sin_mst,mano,train
sample_02463_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02463_MST_3.png,data/processed/landmarks/sample_02463_MST_3.npy,,sin_mst,mano,train
b86cc2fd-1af4-4fec-b25d-59d9b2a6309d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/b86cc2fd-1af4-4fec-b25d-59d9b2a6309d.jpg,data/processed/landmarks/b86cc2fd-1af4-4fec-b25d-59d9b2a6309d.npy,call,sin_mst,hagrid,train
freihand_00031122,datasets/training/rgb/00031122.jpg,data/processed/landmarks/freihand_00031122.npy,hand,sin_mst,freihand,train
a6ccae5c-3fec-4d54-978a-a4f416a06cd5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/a6ccae5c-3fec-4d54-978a-a4f416a06cd5.jpg,data/processed/landmarks/a6ccae5c-3fec-4d54-978a-a4f416a06cd5.npy,stop,sin_mst,hagrid,train
sample_02556_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02556_MST_3.png,data/processed/landmarks/sample_02556_MST_3.npy,,sin_mst,mano,train
freihand_00025185,datasets/training/rgb/00025185.jpg,data/processed/landmarks/freihand_00025185.npy,hand,sin_mst,freihand,train
e8cfe5ac-2ed2-4eea-8f2b-e3491243fbe6,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/e8cfe5ac-2ed2-4eea-8f2b-e3491243fbe6.jpg,data/processed/landmarks/e8cfe5ac-2ed2-4eea-8f2b-e3491243fbe6.npy,one,sin_mst,hagrid,train
freihand_00021151,datasets/training/rgb/00021151.jpg,data/processed/landmarks/freihand_00021151.npy,hand,sin_mst,freihand,train
1794ae7c-2c15-4916-938e-c60f45d0ed82,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/1794ae7c-2c15-4916-938e-c60f45d0ed82.jpg,data/processed/landmarks/1794ae7c-2c15-4916-938e-c60f45d0ed82.npy,dislike,sin_mst,hagrid,train
freihand_00030266,datasets/training/rgb/00030266.jpg,data/processed/landmarks/freihand_00030266.npy,hand,sin_mst,freihand,train
sample_01024_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01024_MST_2.png,data/processed/landmarks/sample_01024_MST_2.npy,,sin_mst,mano,train
freihand_00023958,datasets/training/rgb/00023958.jpg,data/processed/landmarks/freihand_00023958.npy,hand,sin_mst,freihand,train
4951d1de-0479-48fc-b68e-8f625fd6a7bc,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/4951d1de-0479-48fc-b68e-8f625fd6a7bc.jpg,data/processed/landmarks/4951d1de-0479-48fc-b68e-8f625fd6a7bc.npy,three,sin_mst,hagrid,train
freihand_00017926,datasets/training/rgb/00017926.jpg,data/processed/landmarks/freihand_00017926.npy,hand,sin_mst,freihand,train
7b18860d-b264-4582-ac67-ff9621a52a95,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/7b18860d-b264-4582-ac67-ff9621a52a95.jpg,data/processed/landmarks/7b18860d-b264-4582-ac67-ff9621a52a95.npy,dislike,sin_mst,hagrid,train
c625e30f-9ce4-42e3-bd21-2af92341999c,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/c625e30f-9ce4-42e3-bd21-2af92341999c.jpg,data/processed/landmarks/c625e30f-9ce4-42e3-bd21-2af92341999c.npy,ok,sin_mst,hagrid,train
sample_07960_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07960_MST_8.png,data/processed/landmarks/sample_07960_MST_8.npy,,sin_mst,mano,train
sample_02282_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02282_MST_3.png,data/processed/landmarks/sample_02282_MST_3.npy,,sin_mst,mano,train
freihand_00020024,datasets/training/rgb/00020024.jpg,data/processed/landmarks/freihand_00020024.npy,hand,sin_mst,freihand,train
671cf099-9ff5-4316-9171-7a6bef74f12d,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/671cf099-9ff5-4316-9171-7a6bef74f12d.jpg,data/processed/landmarks/671cf099-9ff5-4316-9171-7a6bef74f12d.npy,stop_inverted,sin_mst,hagrid,train
freihand_00003749,datasets/training/rgb/00003749.jpg,data/processed/landmarks/freihand_00003749.npy,hand,sin_mst,freihand,train
sample_03249_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03249_MST_4.png,data/processed/landmarks/sample_03249_MST_4.npy,,sin_mst,mano,train
77ef62c1-12a3-4ec7-b22e-9d9d455638d5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/77ef62c1-12a3-4ec7-b22e-9d9d455638d5.jpg,data/processed/landmarks/77ef62c1-12a3-4ec7-b22e-9d9d455638d5.npy,three2,sin_mst,hagrid,train
sample_01260_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01260_MST_2.png,data/processed/landmarks/sample_01260_MST_2.npy,,sin_mst,mano,train
0a867f11-d578-421a-81d8-71bdf4945763,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/0a867f11-d578-421a-81d8-71bdf4945763.jpg,data/processed/landmarks/0a867f11-d578-421a-81d8-71bdf4945763.npy,three,sin_mst,hagrid,train
f9109917-25b4-4066-a91c-a7ef2bf8348c,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/f9109917-25b4-4066-a91c-a7ef2bf8348c.jpg,data/processed/landmarks/f9109917-25b4-4066-a91c-a7ef2bf8348c.npy,dislike,sin_mst,hagrid,train
4de31c22-ed43-4b8d-bc8e-4ed59df0bb58,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/4de31c22-ed43-4b8d-bc8e-4ed59df0bb58.jpg,data/processed/landmarks/4de31c22-ed43-4b8d-bc8e-4ed59df0bb58.npy,rock,sin_mst,hagrid,train
f61a09a3-7dd7-4354-a37b-08b51de015c6,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/f61a09a3-7dd7-4354-a37b-08b51de015c6.jpg,data/processed/landmarks/f61a09a3-7dd7-4354-a37b-08b51de015c6.npy,stop,sin_mst,hagrid,train
freihand_00002005,datasets/training/rgb/00002005.jpg,data/processed/landmarks/freihand_00002005.npy,hand,sin_mst,freihand,train
sample_03326_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03326_MST_4.png,data/processed/landmarks/sample_03326_MST_4.npy,,sin_mst,mano,train
sample_03913_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03913_MST_4.png,data/processed/landmarks/sample_03913_MST_4.npy,,sin_mst,mano,train
freihand_00002706,datasets/training/rgb/00002706.jpg,data/processed/landmarks/freihand_00002706.npy,hand,sin_mst,freihand,train
sample_03421_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03421_MST_4.png,data/processed/landmarks/sample_03421_MST_4.npy,,sin_mst,mano,train
sample_09766_MST_10,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09766_MST_10.png,data/processed/landmarks/sample_09766_MST_10.npy,,sin_mst,mano,train
3242fbc7-28d2-4b75-b436-fe969ba094ef,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/3242fbc7-28d2-4b75-b436-fe969ba094ef.jpg,data/processed/landmarks/3242fbc7-28d2-4b75-b436-fe969ba094ef.npy,fist,sin_mst,hagrid,train
freihand_00008072,datasets/training/rgb/00008072.jpg,data/processed/landmarks/freihand_00008072.npy,hand,sin_mst,freihand,train
sample_08849_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08849_MST_9.png,data/processed/landmarks/sample_08849_MST_9.npy,,sin_mst,mano,train
d85cda21-92ef-4bed-9338-34ed306f24c0,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/d85cda21-92ef-4bed-9338-34ed306f24c0.jpg,data/processed/landmarks/d85cda21-92ef-4bed-9338-34ed306f24c0.npy,palm,sin_mst,hagrid,train
freihand_00028780,datasets/training/rgb/00028780.jpg,data/processed/landmarks/freihand_00028780.npy,hand,sin_mst,freihand,train
