sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P
sample_00067_MST_1,three,0.7,data/processed/landmarks/sample_00067_MST_1.npy,1.061208,44.16538,0.8078136,109.63792,19.541075,115.6378,45.93919,22.5187
sample_07924_MST_8,like,0.98,data/processed/landmarks/sample_07924_MST_8.npy,7.5087485,65.62671,1.9540466,91.56604,126.653,154.226,154.51418,141.7791
sample_01312_MST_2,two_up,0.65,data/processed/landmarks/sample_01312_MST_2.npy,1.734336,86.650345,1.1566656,78.889946,112.32312,49.221878,140.07181,113.76534
sample_01840_MST_2,fist,0.95,data/processed/landmarks/sample_01840_MST_2.npy,1.1983587,45.193558,0.89095044,114.706024,120.54349,118.77872,92.13172,124.62057
sample_07060_MST_8,bad_pose,0.5,data/processed/landmarks/sample_07060_MST_8.npy,5.319354,155.18912,1.8251107,37.868443,90.12407,40.3879,62.711147,29.116116
sample_01961_MST_2,fist,0.95,data/processed/landmarks/sample_01961_MST_2.npy,1.8963054,78.19263,1.2376971,123.52455,116.504524,152.92897,154.40897,140.59381
sample_01851_MST_2,rock,0.62,data/processed/landmarks/sample_01851_MST_2.npy,1.0762889,33.72085,0.5317394,45.84343,108.30906,63.23317,120.55565,58.612965
sample_02550_MST_3,rock,0.72,data/processed/landmarks/sample_02550_MST_3.npy,1.7836577,105.02446,2.2021108,107.5702,134.75375,112.77503,62.330143,36.895855
sample_00449_MST_1,rock,0.72,data/processed/landmarks/sample_00449_MST_1.npy,3.3408258,131.5236,1.2871132,110.756386,98.288994,59.46408,78.0402,34.552494
sample_07196_MST_8,like,0.98,data/processed/landmarks/sample_07196_MST_8.npy,2.2588093,96.28479,1.4317977,119.245804,80.87687,116.67742,69.77525,131.72421
sample_02849_MST_3,like,0.98,data/processed/landmarks/sample_02849_MST_3.npy,5.5621524,93.86942,3.9436684,96.15012,142.53716,100.4601,143.11679,105.51673
sample_03048_MST_4,unknown,0.2,data/processed/landmarks/sample_03048_MST_4.npy,2.5022109,82.938484,1.4514544,29.28931,136.0896,146.38588,73.79784,55.90051
sample_01131_MST_2,rock,0.62,data/processed/landmarks/sample_01131_MST_2.npy,0.1466147,26.516827,1.1603658,71.3069,99.49318,68.51265,130.97783,25.659285
sample_01808_MST_2,unknown,0.2,data/processed/landmarks/sample_01808_MST_2.npy,1.432737,88.5969,0.575843,145.2145,129.36197,36.56899,36.090527,97.23213
sample_03760_MST_4,like,0.98,data/processed/landmarks/sample_03760_MST_4.npy,2.2564526,35.52002,0.8993746,101.48575,107.30749,153.73523,85.93969,163.35608
sample_00530_MST_1,like,0.98,data/processed/landmarks/sample_00530_MST_1.npy,3.0556448,75.51448,0.92373693,114.65293,92.99029,78.80618,133.83842,120.107506
sample_01673_MST_2,like,0.98,data/processed/landmarks/sample_01673_MST_2.npy,2.805678,95.551704,2.5618184,7.1778035,90.70567,134.64153,100.02705,83.55305
sample_07530_MST_8,fist,0.95,data/processed/landmarks/sample_07530_MST_8.npy,2.1135292,81.736824,1.2796133,154.73523,130.37332,69.98236,72.25991,72.07858
sample_07584_MST_8,three,0.7,data/processed/landmarks/sample_07584_MST_8.npy,1.4432356,42.417522,0.8367214,70.34497,25.182997,86.40887,96.73835,12.87915
sample_00344_MST_1,rock,0.62,data/processed/landmarks/sample_00344_MST_1.npy,1.3741105,41.033638,1.7589331,52.533894,115.84872,152.72394,141.65312,33.320034
sample_00628_MST_1,unknown,0.2,data/processed/landmarks/sample_00628_MST_1.npy,2.584407,139.29587,1.341803,153.88934,145.1725,39.163162,54.258095,107.18103
sample_03140_MST_4,fist,0.95,data/processed/landmarks/sample_03140_MST_4.npy,1.0461787,56.53874,1.0886056,152.70126,173.02135,120.0145,74.53828,141.79034
sample_08925_MST_9,fist,0.95,data/processed/landmarks/sample_08925_MST_9.npy,1.5322868,86.64892,1.4562825,140.36272,104.85372,107.95316,93.61825,128.45834
sample_07910_MST_8,like,0.98,data/processed/landmarks/sample_07910_MST_8.npy,1.9490706,148.59499,1.4631647,84.29368,110.49933,142.67323,62.41735,100.8965
sample_01051_MST_2,unknown,0.2,data/processed/landmarks/sample_01051_MST_2.npy,2.1274946,5.782758,1.3134109,52.90278,114.98097,106.00286,56.599243,101.74996
sample_01325_MST_2,unknown,0.2,data/processed/landmarks/sample_01325_MST_2.npy,0.11863063,19.1245,1.4425923,45.777397,166.06946,39.949226,67.39858,83.768234
sample_00678_MST_1,two_up,0.65,data/processed/landmarks/sample_00678_MST_1.npy,2.116647,15.087407,1.2249622,100.6226,44.111225,39.858337,137.5905,137.7803
sample_07251_MST_8,fist,0.95,data/processed/landmarks/sample_07251_MST_8.npy,2.21846,102.02402,1.3290758,131.10532,111.962585,92.11563,62.70732,154.9284
sample_07286_MST_8,rock,0.62,data/processed/landmarks/sample_07286_MST_8.npy,1.0650647,38.234318,0.8152768,101.149414,114.06157,131.87486,77.77855,45.139282
sample_08440_MST_9,like,0.98,data/processed/landmarks/sample_08440_MST_9.npy,3.041867,124.13977,1.0885054,124.161224,110.73818,63.57313,121.68333,118.47471
sample_07490_MST_8,two_up,0.65,data/processed/landmarks/sample_07490_MST_8.npy,1.8029528,79.423676,0.37749153,122.741745,51.39491,7.1366057,111.77058,61.681023
sample_03133_MST_4,unknown,0.2,data/processed/landmarks/sample_03133_MST_4.npy,1.8977442,84.83026,2.1594074,104.17529,107.87462,108.45839,53.618694,147.51526
sample_00024_MST_1,two_up,0.65,data/processed/landmarks/sample_00024_MST_1.npy,0.61107016,30.583277,1.4586306,82.0757,98.58685,42.276733,107.09995,131.62102
sample_08478_MST_9,unknown,0.2,data/processed/landmarks/sample_08478_MST_9.npy,1.7855729,81.56631,1.2334552,128.7682,101.86796,97.02601,54.703697,117.305885
sample_03058_MST_4,unknown,0.2,data/processed/landmarks/sample_03058_MST_4.npy,1.475041,69.21287,0.5844451,3.8720148,53.638702,94.46203,136.33812,143.26123
sample_03537_MST_4,fist,0.95,data/processed/landmarks/sample_03537_MST_4.npy,0.92660415,38.6355,1.1577287,110.543304,122.74887,103.4492,137.06276,63.923424
sample_00762_MST_1,one,0.85,data/processed/landmarks/sample_00762_MST_1.npy,2.3097985,118.47602,1.9223803,162.0886,2.267708,119.43007,78.04117,136.65454
sample_00701_MST_1,fist,0.95,data/processed/landmarks/sample_00701_MST_1.npy,5.774708,149.04085,2.158011,135.36166,122.91456,88.46583,74.785736,159.45233
sample_00506_MST_1,like,0.98,data/processed/landmarks/sample_00506_MST_1.npy,1.6225721,70.543045,1.0213664,21.3145,62.793682,155.23787,75.08843,92.71406
sample_03454_MST_4,unknown,0.2,data/processed/landmarks/sample_03454_MST_4.npy,2.4492738,46.214466,1.6997269,77.6418,162.12987,66.28129,34.90628,113.42979
sample_06779_MST_7,call,0.68,data/processed/landmarks/sample_06779_MST_7.npy,3.4527533,161.8528,2.6298726,148.19104,143.4501,123.78644,59.61024,103.18923
sample_01143_MST_2,fist,0.95,data/processed/landmarks/sample_01143_MST_2.npy,1.4442409,67.74355,1.7237908,116.89725,108.87443,145.9704,108.25992,62.70212
sample_00425_MST_1,unknown,0.2,data/processed/landmarks/sample_00425_MST_1.npy,0.7586294,50.43884,1.6800847,19.898052,135.82623,136.02945,148.25162,107.70765
sample_08532_MST_9,unknown,0.2,data/processed/landmarks/sample_08532_MST_9.npy,0.50677955,41.544376,0.94744116,156.20909,58.54213,93.0097,118.15669,75.73623
sample_03981_MST_4,fist,0.95,data/processed/landmarks/sample_03981_MST_4.npy,1.649235,150.06647,0.09348242,135.66829,127.5164,118.72002,111.119156,129.65775
sample_08433_MST_9,like,0.98,data/processed/landmarks/sample_08433_MST_9.npy,2.3269203,93.525444,2.6979275,126.68496,128.04817,107.08173,161.2882,84.6759
sample_00148_MST_1,fist,0.95,data/processed/landmarks/sample_00148_MST_1.npy,3.2726755,121.48597,0.9493639,142.85625,105.39075,121.88709,66.85264,66.29728
sample_07759_MST_8,unknown,0.2,data/processed/landmarks/sample_07759_MST_8.npy,1.4492394,93.065735,0.47149536,144.78236,138.75977,91.43981,22.732513,120.98005
sample_00634_MST_1,unknown,0.2,data/processed/landmarks/sample_00634_MST_1.npy,1.9843464,92.1564,0.9487796,79.27382,116.83894,59.571957,70.76597,114.30753
sample_06286_MST_7,unknown,0.2,data/processed/landmarks/sample_06286_MST_7.npy,1.4754237,43.815605,0.6038721,37.651676,122.2371,90.95259,63.240253,76.648
sample_01228_MST_2,fist,0.95,data/processed/landmarks/sample_01228_MST_2.npy,1.3362561,47.596672,0.5643648,71.69088,106.19332,126.41983,98.02684,86.45981
sample_02519_MST_3,fist,0.95,data/processed/landmarks/sample_02519_MST_3.npy,1.5889088,76.178085,1.2115374,133.68684,74.33446,64.30341,150.13051,60.636177
sample_09830_MST_10,fist,0.95,data/processed/landmarks/sample_09830_MST_10.npy,1.3013058,41.569828,1.121769,53.49133,83.68623,102.88109,79.41729,92.57739
sample_03803_MST_4,unknown,0.2,data/processed/landmarks/sample_03803_MST_4.npy,0.6646758,25.272049,1.261793,131.11186,46.350807,142.78809,70.8763,162.93614
sample_01440_MST_2,fist,0.95,data/processed/landmarks/sample_01440_MST_2.npy,0.9464181,39.618225,0.7481743,130.53221,121.05704,95.87672,143.5423,92.37842
sample_09234_MST_10,unknown,0.2,data/processed/landmarks/sample_09234_MST_10.npy,0.92805105,39.752735,0.40649602,9.623469,103.08628,72.66116,19.667154,106.17956
sample_06404_MST_7,unknown,0.2,data/processed/landmarks/sample_06404_MST_7.npy,1.7135282,74.88233,0.35115603,88.58465,76.495605,119.78912,19.160137,106.4608
sample_02461_MST_3,rock,0.62,data/processed/landmarks/sample_02461_MST_3.npy,0.9778995,25.356853,1.7242572,60.08561,35.755394,145.40611,148.85223,57.215763
sample_07375_MST_8,fist,0.95,data/processed/landmarks/sample_07375_MST_8.npy,2.4892952,100.26701,1.4687722,59.85043,112.51717,62.077953,127.92576,163.14232
sample_01215_MST_2,like,0.98,data/processed/landmarks/sample_01215_MST_2.npy,1.1057345,65.528206,1.6616907,46.39091,151.18889,161.21913,119.71221,133.92151
sample_08261_MST_9,unknown,0.2,data/processed/landmarks/sample_08261_MST_9.npy,1.7605826,94.865616,2.3200111,89.551125,137.86194,52.47343,166.19644,74.6797
sample_07264_MST_8,rock,0.62,data/processed/landmarks/sample_07264_MST_8.npy,1.150251,56.044277,1.2227664,160.16035,42.4827,117.97998,91.49089,58.889545
sample_03142_MST_4,unknown,0.2,data/processed/landmarks/sample_03142_MST_4.npy,2.5517128,126.06963,0.7938248,138.29433,126.374954,53.383495,82.22599,160.44112
sample_01675_MST_2,unknown,0.2,data/processed/landmarks/sample_01675_MST_2.npy,2.3522675,84.40824,2.8823276,95.2131,84.801025,116.32359,137.05315,23.398878
sample_05344_MST_6,unknown,0.2,data/processed/landmarks/sample_05344_MST_6.npy,0.46905282,23.511515,1.3542304,27.780977,112.51944,69.74909,117.6335,128.00487
sample_02829_MST_3,unknown,0.2,data/processed/landmarks/sample_02829_MST_3.npy,1.6021968,86.48283,0.27020413,146.40378,53.264843,102.373695,116.52032,147.62073
sample_03246_MST_4,fist,0.95,data/processed/landmarks/sample_03246_MST_4.npy,1.2579054,46.618877,1.5138257,114.26879,138.45625,108.47693,75.62466,106.65682
sample_08780_MST_9,one,0.85,data/processed/landmarks/sample_08780_MST_9.npy,3.8275688,69.741776,1.2706772,77.886665,22.940744,161.72379,164.47887,76.04823
sample_00714_MST_1,two_up,0.65,data/processed/landmarks/sample_00714_MST_1.npy,0.6986687,40.297047,3.0381508,43.744854,116.67334,39.23348,105.03761,48.776844
sample_03001_MST_4,unknown,0.2,data/processed/landmarks/sample_03001_MST_4.npy,2.6753526,120.16963,1.0317266,98.18853,57.10178,132.36316,123.7271,155.79272
sample_03761_MST_4,unknown,0.2,data/processed/landmarks/sample_03761_MST_4.npy,2.525722,41.900417,1.0832689,147.4774,37.26973,112.69536,129.23383,148.87167
sample_03364_MST_4,unknown,0.2,data/processed/landmarks/sample_03364_MST_4.npy,1.9947226,94.71841,1.3809005,66.65085,41.19777,168.32507,77.3918,148.70566
sample_00066_MST_1,like,0.98,data/processed/landmarks/sample_00066_MST_1.npy,2.9276323,78.49402,0.8097482,149.65878,80.94814,102.80124,134.92903,153.69511
sample_02695_MST_3,unknown,0.2,data/processed/landmarks/sample_02695_MST_3.npy,4.244738,111.78069,0.7951331,71.24186,51.870388,127.7218,104.0449,96.548386
sample_02381_MST_3,fist,0.95,data/processed/landmarks/sample_02381_MST_3.npy,0.8840224,49.475735,1.5825043,104.28461,119.81553,116.899994,149.72842,90.14136
sample_03117_MST_4,rock,0.72,data/processed/landmarks/sample_03117_MST_4.npy,1.4871464,105.36314,1.0857197,136.56702,118.51057,45.166206,72.009155,40.581318
sample_08974_MST_9,like,0.6,data/processed/landmarks/sample_08974_MST_9.npy,1.9903984,121.4995,0.9403198,106.98741,105.6493,93.42651,9.581459,51.623966
sample_03508_MST_4,like,0.98,data/processed/landmarks/sample_03508_MST_4.npy,0.54369617,5.278711,0.3022137,140.10524,85.22182,86.55942,130.94582,121.66826
sample_07000_MST_8,three,0.7,data/processed/landmarks/sample_07000_MST_8.npy,1.9789844,133.93985,1.0271565,100.26137,157.32936,17.522837,139.52832,24.495865
sample_09185_MST_10,two_up,0.65,data/processed/landmarks/sample_09185_MST_10.npy,1.9256157,65.471535,1.6962322,116.50478,43.114483,40.63554,131.70932,92.159676
sample_03716_MST_4,fist,0.95,data/processed/landmarks/sample_03716_MST_4.npy,0.7016229,39.67676,1.6168345,114.233154,144.85684,74.67899,111.782,103.28254
sample_08851_MST_9,one,0.85,data/processed/landmarks/sample_08851_MST_9.npy,1.7803373,56.59398,1.3746349,60.795086,23.49952,107.427925,113.45904,77.56584
sample_03599_MST_4,fist,0.95,data/processed/landmarks/sample_03599_MST_4.npy,1.5424404,74.95687,2.589831,153.54887,142.77086,96.79708,115.963425,118.87146
sample_08031_MST_9,two_up,0.65,data/processed/landmarks/sample_08031_MST_9.npy,4.243765,120.73893,2.4683018,68.874725,79.37391,45.151775,157.29921,118.32504
sample_00254_MST_1,three,0.7,data/processed/landmarks/sample_00254_MST_1.npy,2.8912108,106.74789,1.7190094,34.11724,124.73013,34.731026,30.715923,133.877
sample_03000_MST_4,fist,0.95,data/processed/landmarks/sample_03000_MST_4.npy,0.5540108,20.36477,1.1492052,83.35242,100.376396,72.75343,141.31975,128.88795
sample_01703_MST_2,like,0.98,data/processed/landmarks/sample_01703_MST_2.npy,6.6016116,71.09087,0.8131202,154.05731,107.29849,102.94623,123.70875,107.7439
sample_01315_MST_2,three,0.7,data/processed/landmarks/sample_01315_MST_2.npy,1.2528318,71.58748,1.5200702,125.81946,119.137566,11.561972,29.882456,75.04554
sample_03800_MST_4,like,0.98,data/processed/landmarks/sample_03800_MST_4.npy,3.5595505,54.25126,2.2242827,134.74147,91.17806,77.651245,147.27406,77.66996
sample_00644_MST_1,one,0.85,data/processed/landmarks/sample_00644_MST_1.npy,1.2864332,54.537495,0.38345477,87.604866,34.101906,76.30851,97.7358,97.063194
sample_01116_MST_2,like,0.98,data/processed/landmarks/sample_01116_MST_2.npy,1.7277372,33.795082,1.0888432,135.69493,137.16563,102.741104,64.672775,108.10481
sample_03172_MST_4,fist,0.95,data/processed/landmarks/sample_03172_MST_4.npy,0.8741447,26.711805,1.9246005,82.37858,107.7391,99.3426,155.86621,64.529526
sample_03155_MST_4,rock,0.62,data/processed/landmarks/sample_03155_MST_4.npy,1.3717922,48.700752,0.947939,155.88185,141.83414,136.79927,137.29681,44.00294
sample_04912_MST_5,one,0.85,data/processed/landmarks/sample_04912_MST_5.npy,0.92990136,37.236923,0.5676563,82.91435,19.135046,105.21933,132.06145,150.92183
sample_07510_MST_8,fist,0.95,data/processed/landmarks/sample_07510_MST_8.npy,1.1374964,43.752525,0.36761975,87.277016,154.70485,148.44864,94.920074,84.159065
sample_09921_MST_10,fist,0.95,data/processed/landmarks/sample_09921_MST_10.npy,3.2129884,160.75981,1.5358812,70.74095,162.90901,95.16046,115.33599,160.26299
sample_07767_MST_8,fist,0.95,data/processed/landmarks/sample_07767_MST_8.npy,1.2082134,75.10859,0.9561349,60.336582,125.33724,72.544556,94.98261,124.3305
sample_03267_MST_4,fist,0.95,data/processed/landmarks/sample_03267_MST_4.npy,1.4091061,54.55106,1.1146065,93.5276,104.35062,74.41901,82.91692,158.38405
sample_00502_MST_1,fist,0.95,data/processed/landmarks/sample_00502_MST_1.npy,2.8635206,81.33129,3.588187,96.44428,113.86591,140.71906,120.69271,112.74351
sample_02089_MST_3,like,0.98,data/processed/landmarks/sample_02089_MST_3.npy,1.8211664,143.27911,0.98449475,125.691376,96.72485,90.552246,110.043625,110.66694
sample_02509_MST_3,unknown,0.2,data/processed/landmarks/sample_02509_MST_3.npy,1.8144925,77.57155,2.1228025,73.40028,99.36933,171.82576,52.784187,98.51176
sample_09437_MST_10,fist,0.95,data/processed/landmarks/sample_09437_MST_10.npy,2.3726053,56.45466,2.5928295,131.74847,159.51059,84.6581,109.24454,124.9169
sample_07143_MST_8,like,0.98,data/processed/landmarks/sample_07143_MST_8.npy,1.5663041,69.74589,0.57193196,149.3607,109.93513,148.19748,90.13434,144.06923
sample_03795_MST_4,unknown,0.2,data/processed/landmarks/sample_03795_MST_4.npy,1.8691951,99.22913,1.1157773,137.62576,101.52664,147.53401,39.96947,88.8025
sample_03851_MST_4,unknown,0.2,data/processed/landmarks/sample_03851_MST_4.npy,0.4436477,11.561017,0.78166527,111.41689,121.38882,49.93726,69.74832,93.183464
sample_01464_MST_2,bad_pose,0.5,data/processed/landmarks/sample_01464_MST_2.npy,5.3531623,71.576515,2.108818,115.14157,101.715614,105.898186,66.7763,39.768917
sample_01443_MST_2,two_up,0.65,data/processed/landmarks/sample_01443_MST_2.npy,2.5231278,70.33557,0.47259113,87.64989,65.91176,42.581383,105.36592,44.87936
sample_01433_MST_2,call,0.68,data/processed/landmarks/sample_01433_MST_2.npy,2.1234946,105.164154,1.1046898,68.68021,127.417305,153.13472,59.4552,141.22284
sample_07082_MST_8,one,0.85,data/processed/landmarks/sample_07082_MST_8.npy,0.7829435,41.34839,0.97314703,66.30137,10.395174,127.54371,79.20146,95.92754
sample_00549_MST_1,one,0.85,data/processed/landmarks/sample_00549_MST_1.npy,2.34636,98.85071,2.1543877,116.347046,32.299305,36.391365,123.6321,101.39721
sample_03427_MST_4,unknown,0.2,data/processed/landmarks/sample_03427_MST_4.npy,2.6916213,67.930405,0.92145425,65.583565,140.00993,52.81506,155.80771,149.93199
sample_09414_MST_10,fist,0.95,data/processed/landmarks/sample_09414_MST_10.npy,2.2860875,117.08677,0.5028303,136.11562,134.27965,156.77252,135.85796,103.701324
sample_03337_MST_4,like,0.98,data/processed/landmarks/sample_03337_MST_4.npy,2.0624304,83.719505,1.7912923,103.650024,169.88116,161.3658,131.8706,134.18361
sample_04838_MST_5,fist,0.95,data/processed/landmarks/sample_04838_MST_5.npy,1.6333139,86.86873,0.8587216,172.33444,83.38417,92.064575,144.37727,76.14023
sample_00495_MST_1,fist,0.95,data/processed/landmarks/sample_00495_MST_1.npy,2.0276692,108.517,0.59288627,106.060936,100.125946,113.97327,156.42226,117.04586
sample_00989_MST_1,rock,0.72,data/processed/landmarks/sample_00989_MST_1.npy,3.0252585,170.28561,2.6041772,95.70288,90.35184,50.36952,131.55367,13.062159
sample_01442_MST_2,rock,0.62,data/processed/landmarks/sample_01442_MST_2.npy,0.5624645,5.573763,0.40515438,135.38669,69.95238,144.85689,27.222296,40.724564
sample_02213_MST_3,fist,0.95,data/processed/landmarks/sample_02213_MST_3.npy,1.2208565,61.21332,0.4411501,130.57025,130.21356,67.1877,107.295364,96.337746
sample_07506_MST_8,two_up,0.65,data/processed/landmarks/sample_07506_MST_8.npy,1.1642454,97.647194,0.21940005,125.86139,103.653336,25.648998,126.211044,89.89561
sample_02621_MST_3,unknown,0.2,data/processed/landmarks/sample_02621_MST_3.npy,0.8607476,52.048473,1.2271607,107.56233,90.6663,98.558174,50.311954,100.03663
sample_03585_MST_4,fist,0.95,data/processed/landmarks/sample_03585_MST_4.npy,1.3573264,70.031265,0.9052924,152.7376,68.910614,87.52867,120.730064,78.750496
sample_07109_MST_8,fist,0.95,data/processed/landmarks/sample_07109_MST_8.npy,1.3535899,87.36819,0.46254793,74.37717,118.99115,136.58817,115.90982,115.42264
sample_00792_MST_1,unknown,0.2,data/processed/landmarks/sample_00792_MST_1.npy,1.2284049,45.60188,0.47147918,58.55326,47.524822,116.19622,32.114384,169.88744
sample_02198_MST_3,unknown,0.2,data/processed/landmarks/sample_02198_MST_3.npy,1.705555,79.80377,1.694682,90.47125,56.906094,88.62515,123.774704,27.330677
