sample_id,suggested_label,confidence
sample_02378_MST_3,unknown,0.3
sample_07768_MST_8,palm,0.9
sample_02107_MST_3,four,0.8
sample_00878_MST_1,four,0.8
sample_03436_MST_4,palm,0.9
sample_03086_MST_4,palm,0.9
sample_00454_MST_1,palm,0.9
sample_01698_MST_2,unknown,0.3
sample_00144_MST_1,palm,0.9
sample_01044_MST_2,four,0.8
sample_08399_MST_9,palm,0.9
sample_00181_MST_1,palm,0.9
sample_03942_MST_4,unknown,0.3
sample_03175_MST_4,palm,0.9
sample_07320_MST_8,palm,0.9
sample_07486_MST_8,unknown,0.3
sample_02172_MST_3,unknown,0.3
sample_02735_MST_3,palm,0.9
sample_01908_MST_2,unknown,0.3
sample_01508_MST_2,palm,0.9
sample_01894_MST_2,palm,0.9
sample_02427_MST_3,four,0.8
sample_09256_MST_10,palm,0.9
sample_08684_MST_9,palm,0.9
sample_01497_MST_2,palm,0.9
sample_00138_MST_1,palm,0.9
sample_01395_MST_2,palm,0.9
sample_05930_MST_6,palm,0.9
sample_08901_MST_9,palm,0.9
sample_03791_MST_4,palm,0.9
sample_03092_MST_4,unknown,0.3
sample_07746_MST_8,unknown,0.3
sample_04078_MST_5,unknown,0.3
sample_09508_MST_10,unknown,0.3
sample_07638_MST_8,unknown,0.3
sample_00004_MST_1,palm,0.9
sample_08272_MST_9,palm,0.9
sample_01450_MST_2,palm,0.9
sample_03514_MST_4,palm,0.9
sample_00393_MST_1,palm,0.9
sample_00583_MST_1,unknown,0.3
sample_03979_MST_4,palm,0.9
sample_00166_MST_1,unknown,0.3
sample_09558_MST_10,unknown,0.3
sample_03234_MST_4,palm,0.9
sample_07270_MST_8,four,0.8
sample_03062_MST_4,palm,0.9
sample_02146_MST_3,four,0.8
sample_03916_MST_4,four,0.8
sample_01145_MST_2,unknown,0.3
sample_00462_MST_1,palm,0.9
sample_03783_MST_4,palm,0.9
sample_07985_MST_8,unknown,0.3
sample_06900_MST_7,unknown,0.3
sample_00282_MST_1,unknown,0.3
sample_00663_MST_1,palm,0.9
sample_00626_MST_1,three,0.7
sample_09676_MST_10,unknown,0.3
sample_03891_MST_4,palm,0.9
sample_02603_MST_3,unknown,0.3
sample_08998_MST_9,unknown,0.3
sample_01239_MST_2,palm,0.9
sample_07156_MST_8,unknown,0.3
sample_00099_MST_1,unknown,0.3
sample_00353_MST_1,palm,0.9
sample_00707_MST_1,unknown,0.3
sample_07125_MST_8,four,0.8
sample_00107_MST_1,palm,0.9
sample_03098_MST_4,palm,0.9
sample_09693_MST_10,palm,0.9
sample_06855_MST_7,palm,0.9
sample_01559_MST_2,unknown,0.3
sample_08662_MST_9,three,0.7
sample_02880_MST_3,unknown,0.3
sample_03706_MST_4,palm,0.9
sample_03613_MST_4,palm,0.9
sample_04575_MST_5,palm,0.9
sample_09799_MST_10,unknown,0.3
sample_01984_MST_2,unknown,0.3
sample_08977_MST_9,unknown,0.3
sample_01248_MST_2,palm,0.9
sample_00931_MST_1,unknown,0.3
sample_09677_MST_10,unknown,0.3
sample_01236_MST_2,palm,0.9
sample_08333_MST_9,palm,0.9
sample_04564_MST_5,three,0.7
sample_00670_MST_1,palm,0.9
sample_01171_MST_2,unknown,0.3
sample_01056_MST_2,unknown,0.3
sample_08531_MST_9,palm,0.9
sample_07569_MST_8,palm,0.9
sample_03947_MST_4,unknown,0.3
sample_09815_MST_10,palm,0.9
sample_07447_MST_8,unknown,0.3
sample_07078_MST_8,unknown,0.3
sample_03623_MST_4,palm,0.9
sample_01361_MST_2,four,0.8
sample_01619_MST_2,unknown,0.3
sample_02243_MST_3,palm,0.9
sample_00477_MST_1,palm,0.9
sample_07726_MST_8,palm,0.9
sample_01106_MST_2,unknown,0.3
sample_01223_MST_2,unknown,0.3
sample_01572_MST_2,palm,0.9
sample_03167_MST_4,palm,0.9
sample_03512_MST_4,palm,0.9
sample_09207_MST_10,unknown,0.3
sample_00777_MST_1,palm,0.9
sample_02856_MST_3,unknown,0.3
sample_01179_MST_2,unknown,0.3
sample_00231_MST_1,palm,0.9
sample_08228_MST_9,fist,0.9
sample_03612_MST_4,palm,0.9
sample_08265_MST_9,three,0.7
sample_01084_MST_2,four,0.8
sample_08103_MST_9,palm,0.9
sample_03153_MST_4,palm,0.9
sample_01453_MST_2,unknown,0.3
sample_02043_MST_3,unknown,0.3
sample_00267_MST_1,palm,0.9
sample_03083_MST_4,unknown,0.3
sample_01492_MST_2,unknown,0.3
sample_09765_MST_10,unknown,0.3
sample_08995_MST_9,unknown,0.3
sample_09512_MST_10,palm,0.9
sample_06003_MST_7,palm,0.9
sample_00778_MST_1,palm,0.9
sample_08500_MST_9,unknown,0.3
sample_03215_MST_4,palm,0.9
sample_00295_MST_1,palm,0.9
sample_09188_MST_10,unknown,0.3
sample_02338_MST_3,palm,0.9
sample_07963_MST_8,palm,0.9
sample_00929_MST_1,palm,0.9
sample_07326_MST_8,palm,0.9
sample_06214_MST_7,palm,0.9
sample_00394_MST_1,four,0.8
sample_08610_MST_9,palm,0.9
sample_03270_MST_4,palm,0.9
sample_02432_MST_3,palm,0.9
sample_03160_MST_4,unknown,0.3
sample_07004_MST_8,unknown,0.3
sample_08141_MST_9,palm,0.9
sample_00100_MST_1,four,0.8
sample_01985_MST_2,palm,0.9
sample_02045_MST_3,palm,0.9
sample_01062_MST_2,palm,0.9
sample_03258_MST_4,unknown,0.3
sample_03736_MST_4,palm,0.9
sample_01532_MST_2,palm,0.9
sample_03065_MST_4,unknown,0.3
sample_00818_MST_1,palm,0.9
sample_01321_MST_2,unknown,0.3
sample_08574_MST_9,unknown,0.3
sample_08642_MST_9,unknown,0.3
sample_02945_MST_3,unknown,0.3
sample_09918_MST_10,unknown,0.3
sample_09906_MST_10,four,0.8
sample_00103_MST_1,palm,0.9
sample_02576_MST_3,three,0.7
sample_02073_MST_3,unknown,0.3
sample_07420_MST_8,palm,0.9
sample_03173_MST_4,palm,0.9
sample_01819_MST_2,unknown,0.3
sample_02698_MST_3,palm,0.9
sample_00266_MST_1,unknown,0.3
sample_03119_MST_4,four,0.8
sample_09650_MST_10,palm,0.9
sample_02458_MST_3,palm,0.9
sample_03855_MST_4,palm,0.9
sample_02324_MST_3,palm,0.9
sample_03416_MST_4,four,0.8
sample_03946_MST_4,palm,0.9
sample_02391_MST_3,unknown,0.3
sample_01895_MST_2,palm,0.9
sample_07757_MST_8,palm,0.9
sample_00430_MST_1,palm,0.9
sample_01785_MST_2,palm,0.9
sample_03138_MST_4,palm,0.9
sample_03075_MST_4,palm,0.9
sample_03921_MST_4,unknown,0.3
sample_02631_MST_3,palm,0.9
sample_01995_MST_2,palm,0.9
sample_09773_MST_10,palm,0.9
sample_01219_MST_2,unknown,0.3
sample_01115_MST_2,palm,0.9
sample_02294_MST_3,palm,0.9
sample_00094_MST_1,palm,0.9
sample_03595_MST_4,unknown,0.3
sample_09165_MST_10,unknown,0.3
sample_06842_MST_7,palm,0.9
sample_04042_MST_5,palm,0.9
sample_08471_MST_9,palm,0.9
sample_03600_MST_4,palm,0.9
sample_03269_MST_4,unknown,0.3
sample_02819_MST_3,unknown,0.3
sample_00177_MST_1,palm,0.9
sample_03877_MST_4,four,0.8
sample_02776_MST_3,palm,0.9
sample_02108_MST_3,palm,0.9
sample_01549_MST_2,palm,0.9
sample_07905_MST_8,unknown,0.3
sample_08955_MST_9,palm,0.9
sample_03137_MST_4,palm,0.9
sample_00376_MST_1,palm,0.9
sample_00389_MST_1,palm,0.9
sample_07793_MST_8,four,0.8
sample_00616_MST_1,three,0.7
sample_03106_MST_4,unknown,0.3
sample_00334_MST_1,palm,0.9
sample_09619_MST_10,palm,0.9
sample_08037_MST_9,palm,0.9
sample_02718_MST_3,palm,0.9
sample_08588_MST_9,palm,0.9
sample_03045_MST_4,palm,0.9
sample_02805_MST_3,palm,0.9
sample_02835_MST_3,palm,0.9
sample_01295_MST_2,palm,0.9
sample_01599_MST_2,palm,0.9
sample_00973_MST_1,four,0.8
sample_09228_MST_10,four,0.8
sample_09579_MST_10,unknown,0.3
sample_05372_MST_6,unknown,0.3
sample_07731_MST_8,four,0.8
sample_07807_MST_8,unknown,0.3
sample_02793_MST_3,palm,0.9
sample_08582_MST_9,unknown,0.3
sample_07639_MST_8,unknown,0.3
sample_00731_MST_1,unknown,0.3
sample_00474_MST_1,palm,0.9
sample_09307_MST_10,unknown,0.3
sample_03031_MST_4,unknown,0.3
sample_00786_MST_1,palm,0.9
sample_05413_MST_6,palm,0.9
sample_02861_MST_3,unknown,0.3
sample_03391_MST_4,palm,0.9
sample_01881_MST_2,unknown,0.3
sample_02130_MST_3,unknown,0.3
sample_02711_MST_3,unknown,0.3
sample_02451_MST_3,unknown,0.3
sample_03186_MST_4,palm,0.9
sample_00694_MST_1,palm,0.9
sample_04331_MST_5,four,0.8
sample_02237_MST_3,unknown,0.3
sample_08674_MST_9,palm,0.9
sample_07357_MST_8,palm,0.9
sample_01926_MST_2,unknown,0.3
sample_07338_MST_8,palm,0.9
sample_04699_MST_5,palm,0.9
sample_09613_MST_10,rock,0.7
sample_08287_MST_9,palm,0.9
sample_07645_MST_8,unknown,0.3
sample_02716_MST_3,palm,0.9
sample_01324_MST_2,unknown,0.3
sample_01036_MST_2,unknown,0.3
sample_01020_MST_2,palm,0.9
sample_09025_MST_10,unknown,0.3
sample_03026_MST_4,unknown,0.3
sample_07479_MST_8,unknown,0.3
sample_01798_MST_2,unknown,0.3
sample_01530_MST_2,unknown,0.3
sample_01205_MST_2,palm,0.9
sample_02762_MST_3,unknown,0.3
sample_08895_MST_9,unknown,0.3
sample_00915_MST_1,unknown,0.3
sample_02156_MST_3,unknown,0.3
sample_00709_MST_1,palm,0.9
sample_01817_MST_2,peace,0.8
sample_07437_MST_8,unknown,0.3
sample_00795_MST_1,unknown,0.3
sample_08452_MST_9,unknown,0.3
sample_01997_MST_2,unknown,0.3
sample_08503_MST_9,unknown,0.3
sample_09777_MST_10,unknown,0.3
sample_02249_MST_3,unknown,0.3
sample_03200_MST_4,three,0.7
sample_08729_MST_9,palm,0.9
sample_03758_MST_4,unknown,0.3
sample_01120_MST_2,four,0.8
sample_01543_MST_2,rock,0.7
sample_08126_MST_9,unknown,0.3
sample_08786_MST_9,palm,0.9
sample_03642_MST_4,unknown,0.3
sample_01028_MST_2,palm,0.9
sample_09761_MST_10,palm,0.9
sample_02361_MST_3,palm,0.9
sample_00261_MST_1,palm,0.9
sample_01477_MST_2,palm,0.9
sample_01184_MST_2,unknown,0.3
sample_03411_MST_4,four,0.8
sample_00675_MST_1,four,0.8
sample_05533_MST_6,palm,0.9
sample_00572_MST_1,palm,0.9
sample_03994_MST_4,palm,0.9
sample_03935_MST_4,palm,0.9
sample_02951_MST_3,unknown,0.3
sample_00355_MST_1,unknown,0.3
sample_03441_MST_4,palm,0.9
sample_00593_MST_1,unknown,0.3
sample_09903_MST_10,palm,0.9
sample_03768_MST_4,unknown,0.3
sample_00232_MST_1,palm,0.9
sample_01269_MST_2,palm,0.9
sample_08749_MST_9,palm,0.9
sample_01536_MST_2,unknown,0.3
sample_02017_MST_3,palm,0.9
sample_02591_MST_3,palm,0.9
sample_00202_MST_1,palm,0.9
sample_00332_MST_1,unknown,0.3
sample_02633_MST_3,palm,0.9
sample_00395_MST_1,unknown,0.3
sample_02826_MST_3,unknown,0.3
sample_02573_MST_3,rock,0.7
sample_03744_MST_4,unknown,0.3
sample_03878_MST_4,palm,0.9
sample_00227_MST_1,unknown,0.3
sample_00096_MST_1,palm,0.9
sample_02312_MST_3,palm,0.9
sample_02027_MST_3,palm,0.9
sample_07385_MST_8,unknown,0.3
sample_03219_MST_4,unknown,0.3
sample_02640_MST_3,rock,0.7
sample_03412_MST_4,unknown,0.3
sample_02061_MST_3,palm,0.9
sample_03209_MST_4,palm,0.9
sample_02135_MST_3,unknown,0.3
sample_08093_MST_9,unknown,0.3
sample_01784_MST_2,palm,0.9
sample_08528_MST_9,unknown,0.3
sample_00127_MST_1,palm,0.9
sample_03369_MST_4,palm,0.9
sample_04922_MST_5,unknown,0.3
sample_04982_MST_5,unknown,0.3
sample_03806_MST_4,unknown,0.3
sample_07225_MST_8,four,0.8
sample_02102_MST_3,palm,0.9
sample_09137_MST_10,palm,0.9
sample_07006_MST_8,palm,0.9
sample_03755_MST_4,four,0.8
sample_04894_MST_5,palm,0.9
sample_02601_MST_3,three,0.7
sample_08392_MST_9,palm,0.9
sample_07044_MST_8,unknown,0.3
sample_04009_MST_5,unknown,0.3
sample_02062_MST_3,palm,0.9
sample_07864_MST_8,palm,0.9
sample_09450_MST_10,unknown,0.3
sample_01813_MST_2,palm,0.9
sample_00411_MST_1,palm,0.9
sample_03229_MST_4,palm,0.9
sample_06919_MST_7,palm,0.9
sample_01765_MST_2,unknown,0.3
sample_01816_MST_2,unknown,0.3
sample_01193_MST_2,palm,0.9
sample_03089_MST_4,palm,0.9
sample_01075_MST_2,four,0.8
sample_00672_MST_1,palm,0.9
sample_01722_MST_2,palm,0.9
sample_03848_MST_4,palm,0.9
sample_00964_MST_1,palm,0.9
sample_04017_MST_5,unknown,0.3
sample_03868_MST_4,unknown,0.3
sample_08110_MST_9,palm,0.9
sample_00529_MST_1,unknown,0.3
sample_01897_MST_2,palm,0.9
sample_03127_MST_4,unknown,0.3
sample_00072_MST_1,unknown,0.3
sample_01475_MST_2,palm,0.9
sample_00896_MST_1,palm,0.9
sample_00624_MST_1,palm,0.9
sample_03275_MST_4,palm,0.9
sample_02527_MST_3,unknown,0.3
sample_00712_MST_1,palm,0.9
sample_00373_MST_1,palm,0.9
sample_02492_MST_3,palm,0.9
sample_01490_MST_2,unknown,0.3
sample_03008_MST_4,palm,0.9
sample_06917_MST_7,unknown,0.3
sample_03752_MST_4,palm,0.9
sample_03035_MST_4,unknown,0.3
sample_02371_MST_3,palm,0.9
sample_07228_MST_8,palm,0.9
sample_01369_MST_2,unknown,0.3
sample_03569_MST_4,unknown,0.3
sample_09488_MST_10,unknown,0.3
sample_09762_MST_10,palm,0.9
sample_00728_MST_1,unknown,0.3
sample_02542_MST_3,unknown,0.3
sample_01378_MST_2,three,0.7
sample_03950_MST_4,palm,0.9
sample_01647_MST_2,peace,0.8
sample_07118_MST_8,four,0.8
sample_00533_MST_1,four,0.8
sample_00356_MST_1,palm,0.9
sample_02968_MST_3,palm,0.9
sample_02583_MST_3,unknown,0.3
sample_02783_MST_3,unknown,0.3
sample_03850_MST_4,palm,0.9
sample_01202_MST_2,fist,0.9
sample_03459_MST_4,unknown,0.3
sample_06197_MST_7,four,0.8
sample_09978_MST_10,unknown,0.3
sample_01991_MST_2,unknown,0.3
sample_00587_MST_1,unknown,0.3
sample_04260_MST_5,four,0.8
sample_01253_MST_2,palm,0.9
sample_07177_MST_8,unknown,0.3
sample_00288_MST_1,palm,0.9
sample_03476_MST_4,unknown,0.3
sample_03039_MST_4,palm,0.9
sample_03382_MST_4,palm,0.9
sample_03420_MST_4,unknown,0.3
sample_03188_MST_4,palm,0.9
sample_08169_MST_9,palm,0.9
sample_02517_MST_3,palm,0.9
sample_01423_MST_2,palm,0.9
sample_01485_MST_2,palm,0.9
sample_01428_MST_2,peace,0.8
sample_03014_MST_4,unknown,0.3
sample_02177_MST_3,palm,0.9
sample_02303_MST_3,four,0.8
sample_01195_MST_2,unknown,0.3
sample_02269_MST_3,peace,0.8
sample_00771_MST_1,four,0.8
sample_02337_MST_3,palm,0.9
sample_00844_MST_1,four,0.8
sample_05114_MST_6,palm,0.9
sample_02304_MST_3,palm,0.9
sample_01327_MST_2,unknown,0.3
sample_09288_MST_10,palm,0.9
sample_01795_MST_2,unknown,0.3
sample_05799_MST_6,palm,0.9
sample_02769_MST_3,palm,0.9
sample_02077_MST_3,unknown,0.3
sample_00941_MST_1,unknown,0.3
sample_07822_MST_8,palm,0.9
sample_06948_MST_7,three,0.7
sample_02010_MST_3,palm,0.9
sample_09741_MST_10,unknown,0.3
sample_02749_MST_3,unknown,0.3
sample_03336_MST_4,palm,0.9
sample_09041_MST_10,unknown,0.3
sample_07841_MST_8,palm,0.9
sample_00206_MST_1,palm,0.9
sample_03909_MST_4,palm,0.9
sample_03152_MST_4,four,0.8
sample_01801_MST_2,unknown,0.3
sample_09664_MST_10,unknown,0.3
sample_03460_MST_4,palm,0.9
sample_02302_MST_3,four,0.8
sample_00171_MST_1,unknown,0.3
sample_03655_MST_4,unknown,0.3
sample_02679_MST_3,palm,0.9
sample_03120_MST_4,unknown,0.3
sample_03649_MST_4,pinky,0.6
sample_02606_MST_3,unknown,0.3
sample_00730_MST_1,unknown,0.3
sample_02180_MST_3,unknown,0.3
sample_07339_MST_8,four,0.8
sample_02654_MST_3,unknown,0.3
sample_03330_MST_4,palm,0.9
sample_07732_MST_8,unknown,0.3
sample_03852_MST_4,unknown,0.3
sample_03816_MST_4,palm,0.9
sample_07241_MST_8,unknown,0.3
sample_09725_MST_10,four,0.8
sample_07153_MST_8,palm,0.9
sample_01039_MST_2,unknown,0.3
sample_02026_MST_3,unknown,0.3
sample_03325_MST_4,palm,0.9
sample_00265_MST_1,unknown,0.3
sample_00732_MST_1,palm,0.9
sample_03291_MST_4,palm,0.9
sample_07763_MST_8,four,0.8
sample_02039_MST_3,palm,0.9
sample_02765_MST_3,palm,0.9
sample_03028_MST_4,unknown,0.3
sample_00437_MST_1,unknown,0.3
sample_08853_MST_9,unknown,0.3
sample_04842_MST_5,palm,0.9
sample_03475_MST_4,palm,0.9
sample_04462_MST_5,unknown,0.3
sample_05687_MST_6,palm,0.9
sample_00481_MST_1,unknown,0.3
sample_00743_MST_1,palm,0.9
sample_02078_MST_3,palm,0.9
sample_02898_MST_3,unknown,0.3
sample_02470_MST_3,palm,0.9
sample_00271_MST_1,palm,0.9
sample_00749_MST_1,four,0.8
sample_05597_MST_6,palm,0.9
sample_03365_MST_4,four,0.8
sample_02748_MST_3,palm,0.9
sample_01262_MST_2,palm,0.9
sample_00881_MST_1,unknown,0.3
sample_00064_MST_1,palm,0.9
sample_01571_MST_2,palm,0.9
sample_08649_MST_9,palm,0.9
sample_03370_MST_4,unknown,0.3
sample_03737_MST_4,palm,0.9
sample_03849_MST_4,four,0.8
sample_00720_MST_1,unknown,0.3
sample_01434_MST_2,unknown,0.3
sample_03485_MST_4,unknown,0.3
sample_09393_MST_10,palm,0.9
sample_02441_MST_3,palm,0.9
sample_03161_MST_4,unknown,0.3
sample_07663_MST_8,unknown,0.3
sample_07489_MST_8,unknown,0.3
sample_07738_MST_8,palm,0.9
sample_01779_MST_2,unknown,0.3
sample_03967_MST_4,palm,0.9
sample_03449_MST_4,palm,0.9
sample_00412_MST_1,unknown,0.3
sample_07130_MST_8,palm,0.9
sample_09044_MST_10,unknown,0.3
sample_01133_MST_2,unknown,0.3
sample_07537_MST_8,unknown,0.3
sample_01671_MST_2,palm,0.9
sample_00826_MST_1,four,0.8
sample_02840_MST_3,palm,0.9
sample_02738_MST_3,unknown,0.3
sample_00621_MST_1,unknown,0.3
sample_09281_MST_10,unknown,0.3
sample_00510_MST_1,unknown,0.3
sample_03472_MST_4,unknown,0.3
sample_09849_MST_10,unknown,0.3
sample_00119_MST_1,unknown,0.3
sample_09910_MST_10,unknown,0.3
sample_07212_MST_8,unknown,0.3
sample_02869_MST_3,four,0.8
sample_03260_MST_4,palm,0.9
sample_00088_MST_1,unknown,0.3
sample_09550_MST_10,unknown,0.3
sample_04048_MST_5,palm,0.9
sample_08722_MST_9,unknown,0.3
sample_02726_MST_3,palm,0.9
sample_00528_MST_1,palm,0.9
sample_00489_MST_1,palm,0.9
sample_02215_MST_3,unknown,0.3
sample_04903_MST_5,palm,0.9
sample_08177_MST_9,palm,0.9
sample_03902_MST_4,palm,0.9
sample_03134_MST_4,unknown,0.3
sample_04181_MST_5,palm,0.9
sample_01085_MST_2,unknown,0.3
sample_03003_MST_4,palm,0.9
sample_01229_MST_2,four,0.8
sample_02383_MST_3,unknown,0.3
sample_03910_MST_4,unknown,0.3
sample_01580_MST_2,unknown,0.3
sample_00775_MST_1,unknown,0.3
sample_04373_MST_5,palm,0.9
sample_02904_MST_3,four,0.8
sample_03388_MST_4,rock,0.7
sample_00830_MST_1,unknown,0.3
sample_03605_MST_4,four,0.8
sample_03970_MST_4,four,0.8
sample_06633_MST_7,palm,0.9
sample_02403_MST_3,palm,0.9
sample_03634_MST_4,unknown,0.3
sample_02151_MST_3,palm,0.9
sample_00465_MST_1,unknown,0.3
sample_07752_MST_8,unknown,0.3
sample_03885_MST_4,palm,0.9
sample_00633_MST_1,palm,0.9
sample_03782_MST_4,palm,0.9
sample_00769_MST_1,unknown,0.3
sample_01611_MST_2,four,0.8
sample_00690_MST_1,palm,0.9
sample_00623_MST_1,palm,0.9
sample_01659_MST_2,unknown,0.3
sample_08301_MST_9,palm,0.9
sample_03457_MST_4,unknown,0.3
sample_00553_MST_1,palm,0.9
sample_02635_MST_3,palm,0.9
sample_07875_MST_8,palm,0.9
sample_08695_MST_9,four,0.8
sample_03346_MST_4,palm,0.9
sample_05825_MST_6,unknown,0.3
sample_00996_MST_1,palm,0.9
sample_09456_MST_10,palm,0.9
sample_01715_MST_2,unknown,0.3
sample_02115_MST_3,unknown,0.3
sample_02821_MST_3,unknown,0.3
sample_01206_MST_2,palm,0.9
sample_03496_MST_4,palm,0.9
sample_09432_MST_10,three,0.7
sample_04461_MST_5,unknown,0.3
sample_08099_MST_9,rock,0.7
sample_03667_MST_4,unknown,0.3
sample_09184_MST_10,palm,0.9
sample_03635_MST_4,palm,0.9
sample_01742_MST_2,unknown,0.3
sample_02484_MST_3,palm,0.9
sample_03245_MST_4,four,0.8
sample_00364_MST_1,palm,0.9
sample_01645_MST_2,unknown,0.3
sample_04918_MST_5,palm,0.9
sample_07524_MST_8,unknown,0.3
sample_09285_MST_10,palm,0.9
sample_07321_MST_8,palm,0.9
sample_02290_MST_3,palm,0.9
sample_00350_MST_1,unknown,0.3
sample_02498_MST_3,palm,0.9
sample_02602_MST_3,palm,0.9
sample_00794_MST_1,palm,0.9
sample_05275_MST_6,palm,0.9
sample_03310_MST_4,palm,0.9
sample_01953_MST_2,palm,0.9
sample_01154_MST_2,unknown,0.3
sample_03645_MST_4,unknown,0.3
sample_01176_MST_2,palm,0.9
sample_02796_MST_3,palm,0.9
sample_07683_MST_8,four,0.8
sample_06724_MST_7,unknown,0.3
sample_07932_MST_8,three,0.7
sample_02928_MST_3,unknown,0.3
sample_00905_MST_1,palm,0.9
sample_00877_MST_1,four,0.8
sample_09252_MST_10,palm,0.9
sample_02728_MST_3,unknown,0.3
sample_03674_MST_4,four,0.8
sample_03183_MST_4,unknown,0.3
sample_02236_MST_3,unknown,0.3
sample_02439_MST_3,palm,0.9
sample_03239_MST_4,palm,0.9
sample_01654_MST_2,palm,0.9
sample_08683_MST_9,palm,0.9
sample_02385_MST_3,unknown,0.3
sample_08294_MST_9,unknown,0.3
sample_01526_MST_2,palm,0.9
sample_03247_MST_4,palm,0.9
sample_01782_MST_2,unknown,0.3
sample_09005_MST_10,palm,0.9
sample_00341_MST_1,palm,0.9
sample_01244_MST_2,unknown,0.3
sample_00470_MST_1,unknown,0.3
sample_02433_MST_3,palm,0.9
sample_00550_MST_1,palm,0.9
sample_03348_MST_4,unknown,0.3
sample_00927_MST_1,four,0.8
sample_00542_MST_1,unknown,0.3
sample_05497_MST_6,palm,0.9
sample_01372_MST_2,palm,0.9
sample_09683_MST_10,palm,0.9
sample_07929_MST_8,four,0.8
sample_01350_MST_2,palm,0.9
sample_07959_MST_8,unknown,0.3
sample_06660_MST_7,palm,0.9
sample_08758_MST_9,palm,0.9
sample_00851_MST_1,unknown,0.3
sample_09335_MST_10,four,0.8
sample_06581_MST_7,palm,0.9
sample_01068_MST_2,unknown,0.3
sample_08954_MST_9,palm,0.9
sample_00933_MST_1,unknown,0.3
sample_02777_MST_3,unknown,0.3
sample_07884_MST_8,unknown,0.3
sample_00223_MST_1,unknown,0.3
sample_00309_MST_1,unknown,0.3
sample_00584_MST_1,four,0.8
sample_02100_MST_3,unknown,0.3
sample_01853_MST_2,rock,0.7
sample_08831_MST_9,unknown,0.3
sample_02944_MST_3,unknown,0.3
sample_07612_MST_8,unknown,0.3
sample_01161_MST_2,unknown,0.3
sample_08915_MST_9,unknown,0.3
sample_03090_MST_4,unknown,0.3
sample_09374_MST_10,palm,0.9
sample_02946_MST_3,palm,0.9
sample_00759_MST_1,palm,0.9
sample_02036_MST_3,palm,0.9
sample_01416_MST_2,palm,0.9
sample_03259_MST_4,unknown,0.3
sample_09466_MST_10,four,0.8
sample_05844_MST_6,palm,0.9
sample_08941_MST_9,palm,0.9
sample_06837_MST_7,four,0.8
sample_06224_MST_7,unknown,0.3
sample_01998_MST_2,palm,0.9
sample_01522_MST_2,three,0.7
sample_03575_MST_4,unknown,0.3
sample_01597_MST_2,unknown,0.3
sample_08241_MST_9,palm,0.9
sample_09510_MST_10,palm,0.9
sample_01484_MST_2,unknown,0.3
sample_07706_MST_8,unknown,0.3
sample_03702_MST_4,palm,0.9
sample_09811_MST_10,unknown,0.3
sample_03638_MST_4,palm,0.9
sample_08048_MST_9,unknown,0.3
sample_00006_MST_1,palm,0.9
sample_00708_MST_1,palm,0.9
sample_02120_MST_3,palm,0.9
sample_03933_MST_4,palm,0.9
sample_02764_MST_3,palm,0.9
sample_02287_MST_3,palm,0.9
sample_05166_MST_6,unknown,0.3
sample_01093_MST_2,palm,0.9
sample_00229_MST_1,unknown,0.3
sample_07394_MST_8,unknown,0.3
sample_02937_MST_3,palm,0.9
sample_00238_MST_1,palm,0.9
sample_00392_MST_1,unknown,0.3
sample_01618_MST_2,palm,0.9
sample_02285_MST_3,four,0.8
sample_00648_MST_1,unknown,0.3
sample_01732_MST_2,unknown,0.3
sample_01393_MST_2,unknown,0.3
sample_09965_MST_10,unknown,0.3
sample_01936_MST_2,unknown,0.3
sample_08453_MST_9,unknown,0.3
sample_07643_MST_8,unknown,0.3
sample_03334_MST_4,palm,0.9
sample_00946_MST_1,unknown,0.3
sample_02422_MST_3,palm,0.9
sample_01279_MST_2,four,0.8
sample_06430_MST_7,four,0.8
sample_03350_MST_4,palm,0.9
sample_01686_MST_2,unknown,0.3
sample_03228_MST_4,unknown,0.3
sample_01061_MST_2,unknown,0.3
sample_08260_MST_9,palm,0.9
sample_02494_MST_3,palm,0.9
sample_03648_MST_4,unknown,0.3
sample_07816_MST_8,unknown,0.3
sample_05906_MST_6,palm,0.9
sample_00977_MST_1,palm,0.9
sample_03592_MST_4,palm,0.9
sample_02791_MST_3,palm,0.9
sample_00547_MST_1,unknown,0.3
sample_03813_MST_4,unknown,0.3
sample_02212_MST_3,four,0.8
sample_08473_MST_9,unknown,0.3
sample_08691_MST_9,rock,0.7
sample_00218_MST_1,palm,0.9
sample_01333_MST_2,palm,0.9
sample_01702_MST_2,palm,0.9
sample_01978_MST_2,palm,0.9
sample_02139_MST_3,palm,0.9
sample_00194_MST_1,unknown,0.3
sample_03272_MST_4,palm,0.9
sample_01943_MST_2,four,0.8
sample_01760_MST_2,unknown,0.3
sample_03266_MST_4,palm,0.9
sample_09085_MST_10,unknown,0.3
sample_07108_MST_8,unknown,0.3
sample_02664_MST_3,palm,0.9
sample_09817_MST_10,unknown,0.3
sample_00472_MST_1,unknown,0.3
sample_01667_MST_2,unknown,0.3
sample_04533_MST_5,palm,0.9
sample_09060_MST_10,palm,0.9
sample_02328_MST_3,unknown,0.3
sample_01907_MST_2,unknown,0.3
sample_07602_MST_8,unknown,0.3
sample_08833_MST_9,unknown,0.3
sample_00306_MST_1,palm,0.9
sample_08096_MST_9,unknown,0.3
sample_06045_MST_7,palm,0.9
sample_00413_MST_1,palm,0.9
sample_07685_MST_8,unknown,0.3
