sample_id,suggested_label,confidence,path_landmarks,cluster,final_suggestion
sample_08851_MST_9,unknown,0.3,data/processed/landmarks/sample_08851_MST_9.npy,3,ambiguous
sample_03599_MST_4,four,0.8,data/processed/landmarks/sample_03599_MST_4.npy,8,ambiguous
sample_08031_MST_9,palm,0.9,data/processed/landmarks/sample_08031_MST_9.npy,10,ambiguous
sample_00254_MST_1,unknown,0.3,data/processed/landmarks/sample_00254_MST_1.npy,11,ambiguous
sample_03000_MST_4,unknown,0.3,data/processed/landmarks/sample_03000_MST_4.npy,0,ambiguous
sample_01703_MST_2,four,0.8,data/processed/landmarks/sample_01703_MST_2.npy,7,ambiguous
sample_01315_MST_2,unknown,0.3,data/processed/landmarks/sample_01315_MST_2.npy,2,ambiguous
sample_03800_MST_4,unknown,0.3,data/processed/landmarks/sample_03800_MST_4.npy,8,ambiguous
sample_00644_MST_1,palm,0.9,data/processed/landmarks/sample_00644_MST_1.npy,2,ambiguous
sample_01116_MST_2,palm,0.9,data/processed/landmarks/sample_01116_MST_2.npy,0,ambiguous
sample_03172_MST_4,unknown,0.3,data/processed/landmarks/sample_03172_MST_4.npy,9,ambiguous
sample_03155_MST_4,three,0.7,data/processed/landmarks/sample_03155_MST_4.npy,2,ambiguous
sample_04912_MST_5,unknown,0.3,data/processed/landmarks/sample_04912_MST_5.npy,3,ambiguous
sample_07510_MST_8,unknown,0.3,data/processed/landmarks/sample_07510_MST_8.npy,3,ambiguous
sample_09921_MST_10,unknown,0.3,data/processed/landmarks/sample_09921_MST_10.npy,3,ambiguous
sample_07767_MST_8,four,0.8,data/processed/landmarks/sample_07767_MST_8.npy,3,ambiguous
sample_03267_MST_4,four,0.8,data/processed/landmarks/sample_03267_MST_4.npy,3,ambiguous
sample_00502_MST_1,unknown,0.3,data/processed/landmarks/sample_00502_MST_1.npy,9,ambiguous
sample_02089_MST_3,palm,0.9,data/processed/landmarks/sample_02089_MST_3.npy,2,ambiguous
sample_02509_MST_3,palm,0.9,data/processed/landmarks/sample_02509_MST_3.npy,0,ambiguous
sample_09437_MST_10,unknown,0.3,data/processed/landmarks/sample_09437_MST_10.npy,9,ambiguous
sample_07143_MST_8,unknown,0.3,data/processed/landmarks/sample_07143_MST_8.npy,0,ambiguous
sample_03795_MST_4,palm,0.9,data/processed/landmarks/sample_03795_MST_4.npy,0,ambiguous
sample_03851_MST_4,unknown,0.3,data/processed/landmarks/sample_03851_MST_4.npy,3,ambiguous
sample_01464_MST_2,palm,0.9,data/processed/landmarks/sample_01464_MST_2.npy,9,ambiguous
sample_01443_MST_2,palm,0.9,data/processed/landmarks/sample_01443_MST_2.npy,11,ambiguous
sample_01433_MST_2,unknown,0.3,data/processed/landmarks/sample_01433_MST_2.npy,1,ambiguous
sample_07082_MST_8,unknown,0.3,data/processed/landmarks/sample_07082_MST_8.npy,0,ambiguous
sample_00549_MST_1,palm,0.9,data/processed/landmarks/sample_00549_MST_1.npy,3,ambiguous
sample_03427_MST_4,palm,0.9,data/processed/landmarks/sample_03427_MST_4.npy,10,ambiguous
sample_09414_MST_10,unknown,0.3,data/processed/landmarks/sample_09414_MST_10.npy,0,ambiguous
sample_03337_MST_4,palm,0.9,data/processed/landmarks/sample_03337_MST_4.npy,0,ambiguous
sample_04838_MST_5,four,0.8,data/processed/landmarks/sample_04838_MST_5.npy,3,ambiguous
sample_00495_MST_1,unknown,0.3,data/processed/landmarks/sample_00495_MST_1.npy,0,ambiguous
sample_00989_MST_1,palm,0.9,data/processed/landmarks/sample_00989_MST_1.npy,1,ambiguous
sample_01442_MST_2,palm,0.9,data/processed/landmarks/sample_01442_MST_2.npy,3,ambiguous
sample_02213_MST_3,four,0.8,data/processed/landmarks/sample_02213_MST_3.npy,2,ambiguous
sample_07506_MST_8,rock,0.7,data/processed/landmarks/sample_07506_MST_8.npy,0,ambiguous
sample_02621_MST_3,palm,0.9,data/processed/landmarks/sample_02621_MST_3.npy,0,ambiguous
sample_03585_MST_4,palm,0.9,data/processed/landmarks/sample_03585_MST_4.npy,2,ambiguous
sample_07109_MST_8,unknown,0.3,data/processed/landmarks/sample_07109_MST_8.npy,3,ambiguous
sample_00792_MST_1,palm,0.9,data/processed/landmarks/sample_00792_MST_1.npy,3,ambiguous
sample_02198_MST_3,palm,0.9,data/processed/landmarks/sample_02198_MST_3.npy,3,ambiguous
sample_02382_MST_3,unknown,0.3,data/processed/landmarks/sample_02382_MST_3.npy,2,ambiguous
sample_08701_MST_9,unknown,0.3,data/processed/landmarks/sample_08701_MST_9.npy,4,ambiguous
sample_09223_MST_10,unknown,0.3,data/processed/landmarks/sample_09223_MST_10.npy,2,ambiguous
sample_07695_MST_8,unknown,0.3,data/processed/landmarks/sample_07695_MST_8.npy,3,ambiguous
sample_07942_MST_8,palm,0.9,data/processed/landmarks/sample_07942_MST_8.npy,3,ambiguous
sample_07513_MST_8,palm,0.9,data/processed/landmarks/sample_07513_MST_8.npy,2,ambiguous
sample_02214_MST_3,palm,0.9,data/processed/landmarks/sample_02214_MST_3.npy,3,ambiguous
sample_03842_MST_4,unknown,0.3,data/processed/landmarks/sample_03842_MST_4.npy,3,ambiguous
sample_01692_MST_2,unknown,0.3,data/processed/landmarks/sample_01692_MST_2.npy,3,ambiguous
sample_00853_MST_1,palm,0.9,data/processed/landmarks/sample_00853_MST_1.npy,3,ambiguous
sample_03016_MST_4,palm,0.9,data/processed/landmarks/sample_03016_MST_4.npy,3,ambiguous
sample_01015_MST_2,palm,0.9,data/processed/landmarks/sample_01015_MST_2.npy,0,ambiguous
sample_03046_MST_4,unknown,0.3,data/processed/landmarks/sample_03046_MST_4.npy,0,ambiguous
sample_09115_MST_10,palm,0.9,data/processed/landmarks/sample_09115_MST_10.npy,11,ambiguous
sample_02305_MST_3,palm,0.9,data/processed/landmarks/sample_02305_MST_3.npy,0,ambiguous
sample_00861_MST_1,unknown,0.3,data/processed/landmarks/sample_00861_MST_1.npy,0,ambiguous
sample_01013_MST_2,unknown,0.3,data/processed/landmarks/sample_01013_MST_2.npy,3,ambiguous
sample_05686_MST_6,palm,0.9,data/processed/landmarks/sample_05686_MST_6.npy,2,ambiguous
sample_01656_MST_2,four,0.8,data/processed/landmarks/sample_01656_MST_2.npy,0,ambiguous
sample_00735_MST_1,unknown,0.3,data/processed/landmarks/sample_00735_MST_1.npy,3,ambiguous
sample_03650_MST_4,unknown,0.3,data/processed/landmarks/sample_03650_MST_4.npy,2,ambiguous
sample_02447_MST_3,palm,0.9,data/processed/landmarks/sample_02447_MST_3.npy,2,ambiguous
sample_07620_MST_8,unknown,0.3,data/processed/landmarks/sample_07620_MST_8.npy,3,ambiguous
sample_03335_MST_4,palm,0.9,data/processed/landmarks/sample_03335_MST_4.npy,2,ambiguous
sample_02686_MST_3,unknown,0.3,data/processed/landmarks/sample_02686_MST_3.npy,8,ambiguous
sample_08513_MST_9,palm,0.9,data/processed/landmarks/sample_08513_MST_9.npy,4,ambiguous
sample_01910_MST_2,unknown,0.3,data/processed/landmarks/sample_01910_MST_2.npy,2,ambiguous
sample_00396_MST_1,palm,0.9,data/processed/landmarks/sample_00396_MST_1.npy,3,ambiguous
sample_09939_MST_10,palm,0.9,data/processed/landmarks/sample_09939_MST_10.npy,2,ambiguous
sample_01655_MST_2,palm,0.9,data/processed/landmarks/sample_01655_MST_2.npy,0,ambiguous
sample_02201_MST_3,palm,0.9,data/processed/landmarks/sample_02201_MST_3.npy,3,ambiguous
sample_08148_MST_9,palm,0.9,data/processed/landmarks/sample_08148_MST_9.npy,2,ambiguous
sample_07968_MST_8,palm,0.9,data/processed/landmarks/sample_07968_MST_8.npy,3,ambiguous
sample_04040_MST_5,palm,0.9,data/processed/landmarks/sample_04040_MST_5.npy,2,ambiguous
sample_00075_MST_1,palm,0.9,data/processed/landmarks/sample_00075_MST_1.npy,0,ambiguous
sample_00656_MST_1,palm,0.9,data/processed/landmarks/sample_00656_MST_1.npy,4,ambiguous
sample_09229_MST_10,palm,0.9,data/processed/landmarks/sample_09229_MST_10.npy,2,ambiguous
sample_08533_MST_9,palm,0.9,data/processed/landmarks/sample_08533_MST_9.npy,3,ambiguous
sample_02142_MST_3,palm,0.9,data/processed/landmarks/sample_02142_MST_3.npy,5,ambiguous
sample_03799_MST_4,unknown,0.3,data/processed/landmarks/sample_03799_MST_4.npy,3,ambiguous
sample_04202_MST_5,unknown,0.3,data/processed/landmarks/sample_04202_MST_5.npy,2,ambiguous
sample_03174_MST_4,unknown,0.3,data/processed/landmarks/sample_03174_MST_4.npy,2,ambiguous
sample_03524_MST_4,palm,0.9,data/processed/landmarks/sample_03524_MST_4.npy,11,ambiguous
sample_01470_MST_2,palm,0.9,data/processed/landmarks/sample_01470_MST_2.npy,0,ambiguous
sample_00758_MST_1,palm,0.9,data/processed/landmarks/sample_00758_MST_1.npy,0,ambiguous
sample_00602_MST_1,four,0.8,data/processed/landmarks/sample_00602_MST_1.npy,2,ambiguous
sample_03964_MST_4,unknown,0.3,data/processed/landmarks/sample_03964_MST_4.npy,2,ambiguous
sample_06547_MST_7,unknown,0.3,data/processed/landmarks/sample_06547_MST_7.npy,2,ambiguous
sample_08755_MST_9,unknown,0.3,data/processed/landmarks/sample_08755_MST_9.npy,10,ambiguous
sample_03347_MST_4,unknown,0.3,data/processed/landmarks/sample_03347_MST_4.npy,2,ambiguous
sample_05985_MST_6,unknown,0.3,data/processed/landmarks/sample_05985_MST_6.npy,4,ambiguous
sample_03019_MST_4,palm,0.9,data/processed/landmarks/sample_03019_MST_4.npy,11,ambiguous
sample_01783_MST_2,unknown,0.3,data/processed/landmarks/sample_01783_MST_2.npy,2,ambiguous
sample_01633_MST_2,palm,0.9,data/processed/landmarks/sample_01633_MST_2.npy,11,ambiguous
sample_03374_MST_4,unknown,0.3,data/processed/landmarks/sample_03374_MST_4.npy,3,ambiguous
sample_00613_MST_1,unknown,0.3,data/processed/landmarks/sample_00613_MST_1.npy,4,ambiguous
sample_00790_MST_1,palm,0.9,data/processed/landmarks/sample_00790_MST_1.npy,2,ambiguous
sample_00447_MST_1,unknown,0.3,data/processed/landmarks/sample_00447_MST_1.npy,1,ambiguous
sample_00860_MST_1,palm,0.9,data/processed/landmarks/sample_00860_MST_1.npy,2,ambiguous
sample_00592_MST_1,palm,0.9,data/processed/landmarks/sample_00592_MST_1.npy,11,ambiguous
sample_07037_MST_8,palm,0.9,data/processed/landmarks/sample_07037_MST_8.npy,0,ambiguous
sample_01900_MST_2,unknown,0.3,data/processed/landmarks/sample_01900_MST_2.npy,2,ambiguous
sample_01676_MST_2,four,0.8,data/processed/landmarks/sample_01676_MST_2.npy,2,ambiguous
sample_02619_MST_3,palm,0.9,data/processed/landmarks/sample_02619_MST_3.npy,2,ambiguous
sample_00109_MST_1,unknown,0.3,data/processed/landmarks/sample_00109_MST_1.npy,3,ambiguous
sample_00565_MST_1,unknown,0.3,data/processed/landmarks/sample_00565_MST_1.npy,2,ambiguous
sample_02137_MST_3,unknown,0.3,data/processed/landmarks/sample_02137_MST_3.npy,11,ambiguous
sample_08770_MST_9,unknown,0.3,data/processed/landmarks/sample_08770_MST_9.npy,10,ambiguous
sample_08527_MST_9,unknown,0.3,data/processed/landmarks/sample_08527_MST_9.npy,2,ambiguous
sample_09496_MST_10,palm,0.9,data/processed/landmarks/sample_09496_MST_10.npy,3,ambiguous
sample_03453_MST_4,unknown,0.3,data/processed/landmarks/sample_03453_MST_4.npy,3,ambiguous
sample_08694_MST_9,peace,0.8,data/processed/landmarks/sample_08694_MST_9.npy,3,ambiguous
sample_01700_MST_2,palm,0.9,data/processed/landmarks/sample_01700_MST_2.npy,11,ambiguous
sample_01387_MST_2,palm,0.9,data/processed/landmarks/sample_01387_MST_2.npy,4,ambiguous
sample_01159_MST_2,unknown,0.3,data/processed/landmarks/sample_01159_MST_2.npy,3,ambiguous
sample_00607_MST_1,palm,0.9,data/processed/landmarks/sample_00607_MST_1.npy,2,ambiguous
sample_03665_MST_4,unknown,0.3,data/processed/landmarks/sample_03665_MST_4.npy,0,ambiguous
sample_07302_MST_8,unknown,0.3,data/processed/landmarks/sample_07302_MST_8.npy,3,ambiguous
sample_01604_MST_2,unknown,0.3,data/processed/landmarks/sample_01604_MST_2.npy,10,ambiguous
sample_01122_MST_2,palm,0.9,data/processed/landmarks/sample_01122_MST_2.npy,3,ambiguous
sample_01001_MST_2,palm,0.9,data/processed/landmarks/sample_01001_MST_2.npy,3,ambiguous
sample_09301_MST_10,unknown,0.3,data/processed/landmarks/sample_09301_MST_10.npy,3,ambiguous
sample_09122_MST_10,unknown,0.3,data/processed/landmarks/sample_09122_MST_10.npy,0,ambiguous
sample_02119_MST_3,unknown,0.3,data/processed/landmarks/sample_02119_MST_3.npy,2,ambiguous
sample_00439_MST_1,four,0.8,data/processed/landmarks/sample_00439_MST_1.npy,3,ambiguous
sample_03447_MST_4,four,0.8,data/processed/landmarks/sample_03447_MST_4.npy,2,ambiguous
sample_00049_MST_1,four,0.8,data/processed/landmarks/sample_00049_MST_1.npy,0,ambiguous
sample_08074_MST_9,unknown,0.3,data/processed/landmarks/sample_08074_MST_9.npy,9,ambiguous
sample_00461_MST_1,palm,0.9,data/processed/landmarks/sample_00461_MST_1.npy,8,ambiguous
sample_09309_MST_10,unknown,0.3,data/processed/landmarks/sample_09309_MST_10.npy,10,ambiguous
sample_02414_MST_3,palm,0.9,data/processed/landmarks/sample_02414_MST_3.npy,0,ambiguous
sample_06646_MST_7,palm,0.9,data/processed/landmarks/sample_06646_MST_7.npy,2,ambiguous
sample_02227_MST_3,palm,0.9,data/processed/landmarks/sample_02227_MST_3.npy,2,ambiguous
sample_00155_MST_1,palm,0.9,data/processed/landmarks/sample_00155_MST_1.npy,1,ambiguous
sample_01011_MST_2,palm,0.9,data/processed/landmarks/sample_01011_MST_2.npy,4,ambiguous
sample_08834_MST_9,palm,0.9,data/processed/landmarks/sample_08834_MST_9.npy,3,ambiguous
sample_03949_MST_4,palm,0.9,data/processed/landmarks/sample_03949_MST_4.npy,8,ambiguous
sample_00969_MST_1,unknown,0.3,data/processed/landmarks/sample_00969_MST_1.npy,2,ambiguous
sample_09128_MST_10,palm,0.9,data/processed/landmarks/sample_09128_MST_10.npy,2,ambiguous
sample_09438_MST_10,palm,0.9,data/processed/landmarks/sample_09438_MST_10.npy,4,ambiguous
sample_01467_MST_2,palm,0.9,data/processed/landmarks/sample_01467_MST_2.npy,3,ambiguous
sample_00492_MST_1,unknown,0.3,data/processed/landmarks/sample_00492_MST_1.npy,3,ambiguous
sample_02256_MST_3,palm,0.9,data/processed/landmarks/sample_02256_MST_3.npy,8,ambiguous
sample_07880_MST_8,palm,0.9,data/processed/landmarks/sample_07880_MST_8.npy,7,ambiguous
sample_02893_MST_3,palm,0.9,data/processed/landmarks/sample_02893_MST_3.npy,0,ambiguous
sample_01744_MST_2,unknown,0.3,data/processed/landmarks/sample_01744_MST_2.npy,3,ambiguous
sample_00242_MST_1,palm,0.9,data/processed/landmarks/sample_00242_MST_1.npy,3,ambiguous
sample_01929_MST_2,four,0.8,data/processed/landmarks/sample_01929_MST_2.npy,2,ambiguous
sample_03320_MST_4,unknown,0.3,data/processed/landmarks/sample_03320_MST_4.npy,2,ambiguous
sample_02941_MST_3,palm,0.9,data/processed/landmarks/sample_02941_MST_3.npy,11,ambiguous
sample_08470_MST_9,palm,0.9,data/processed/landmarks/sample_08470_MST_9.npy,0,ambiguous
sample_09190_MST_10,unknown,0.3,data/processed/landmarks/sample_09190_MST_10.npy,3,ambiguous
sample_08075_MST_9,three,0.7,data/processed/landmarks/sample_08075_MST_9.npy,2,ambiguous
sample_08788_MST_9,palm,0.9,data/processed/landmarks/sample_08788_MST_9.npy,3,ambiguous
sample_01351_MST_2,unknown,0.3,data/processed/landmarks/sample_01351_MST_2.npy,0,ambiguous
sample_08289_MST_9,palm,0.9,data/processed/landmarks/sample_08289_MST_9.npy,0,ambiguous
sample_05208_MST_6,palm,0.9,data/processed/landmarks/sample_05208_MST_6.npy,8,ambiguous
sample_00214_MST_1,palm,0.9,data/processed/landmarks/sample_00214_MST_1.npy,3,ambiguous
sample_08773_MST_9,palm,0.9,data/processed/landmarks/sample_08773_MST_9.npy,11,ambiguous
sample_04562_MST_5,palm,0.9,data/processed/landmarks/sample_04562_MST_5.npy,3,ambiguous
sample_00136_MST_1,three,0.7,data/processed/landmarks/sample_00136_MST_1.npy,4,ambiguous
sample_01799_MST_2,palm,0.9,data/processed/landmarks/sample_01799_MST_2.npy,2,ambiguous
sample_03729_MST_4,palm,0.9,data/processed/landmarks/sample_03729_MST_4.npy,3,ambiguous
sample_03139_MST_4,four,0.8,data/processed/landmarks/sample_03139_MST_4.npy,0,ambiguous
sample_06755_MST_7,palm,0.9,data/processed/landmarks/sample_06755_MST_7.npy,0,ambiguous
sample_09929_MST_10,palm,0.9,data/processed/landmarks/sample_09929_MST_10.npy,4,ambiguous
sample_09957_MST_10,four,0.8,data/processed/landmarks/sample_09957_MST_10.npy,1,ambiguous
sample_01339_MST_2,palm,0.9,data/processed/landmarks/sample_01339_MST_2.npy,9,ambiguous
sample_07410_MST_8,palm,0.9,data/processed/landmarks/sample_07410_MST_8.npy,1,ambiguous
sample_00116_MST_1,palm,0.9,data/processed/landmarks/sample_00116_MST_1.npy,3,ambiguous
sample_01456_MST_2,unknown,0.3,data/processed/landmarks/sample_01456_MST_2.npy,0,ambiguous
sample_00832_MST_1,palm,0.9,data/processed/landmarks/sample_00832_MST_1.npy,10,ambiguous
sample_00987_MST_1,unknown,0.3,data/processed/landmarks/sample_00987_MST_1.npy,0,ambiguous
sample_07444_MST_8,unknown,0.3,data/processed/landmarks/sample_07444_MST_8.npy,3,ambiguous
sample_02625_MST_3,unknown,0.3,data/processed/landmarks/sample_02625_MST_3.npy,2,ambiguous
sample_03214_MST_4,palm,0.9,data/processed/landmarks/sample_03214_MST_4.npy,10,ambiguous
sample_00209_MST_1,unknown,0.3,data/processed/landmarks/sample_00209_MST_1.npy,3,ambiguous
sample_00180_MST_1,palm,0.9,data/processed/landmarks/sample_00180_MST_1.npy,3,ambiguous
sample_09999_MST_10,palm,0.9,data/processed/landmarks/sample_09999_MST_10.npy,3,ambiguous
sample_02658_MST_3,palm,0.9,data/processed/landmarks/sample_02658_MST_3.npy,2,ambiguous
sample_01983_MST_2,palm,0.9,data/processed/landmarks/sample_01983_MST_2.npy,4,ambiguous
sample_02483_MST_3,palm,0.9,data/processed/landmarks/sample_02483_MST_3.npy,3,ambiguous
sample_03873_MST_4,palm,0.9,data/processed/landmarks/sample_03873_MST_4.npy,4,ambiguous
sample_01631_MST_2,unknown,0.3,data/processed/landmarks/sample_01631_MST_2.npy,10,ambiguous
sample_01274_MST_2,palm,0.9,data/processed/landmarks/sample_01274_MST_2.npy,2,ambiguous
sample_00038_MST_1,palm,0.9,data/processed/landmarks/sample_00038_MST_1.npy,9,ambiguous
sample_01691_MST_2,palm,0.9,data/processed/landmarks/sample_01691_MST_2.npy,0,ambiguous
sample_03415_MST_4,unknown,0.3,data/processed/landmarks/sample_03415_MST_4.npy,3,ambiguous
sample_00981_MST_1,palm,0.9,data/processed/landmarks/sample_00981_MST_1.npy,10,ambiguous
sample_06518_MST_7,palm,0.9,data/processed/landmarks/sample_06518_MST_7.npy,3,ambiguous
sample_02782_MST_3,unknown,0.3,data/processed/landmarks/sample_02782_MST_3.npy,4,ambiguous
sample_02559_MST_3,unknown,0.3,data/processed/landmarks/sample_02559_MST_3.npy,3,ambiguous
sample_08462_MST_9,palm,0.9,data/processed/landmarks/sample_08462_MST_9.npy,4,ambiguous
sample_09011_MST_10,palm,0.9,data/processed/landmarks/sample_09011_MST_10.npy,3,ambiguous
sample_03631_MST_4,unknown,0.3,data/processed/landmarks/sample_03631_MST_4.npy,3,ambiguous
sample_03381_MST_4,palm,0.9,data/processed/landmarks/sample_03381_MST_4.npy,2,ambiguous
sample_01963_MST_2,unknown,0.3,data/processed/landmarks/sample_01963_MST_2.npy,2,ambiguous
sample_01383_MST_2,unknown,0.3,data/processed/landmarks/sample_01383_MST_2.npy,9,ambiguous
sample_05952_MST_6,palm,0.9,data/processed/landmarks/sample_05952_MST_6.npy,4,ambiguous
sample_01289_MST_2,palm,0.9,data/processed/landmarks/sample_01289_MST_2.npy,10,ambiguous
sample_06054_MST_7,unknown,0.3,data/processed/landmarks/sample_06054_MST_7.npy,0,ambiguous
sample_08598_MST_9,four,0.8,data/processed/landmarks/sample_08598_MST_9.npy,2,ambiguous
sample_03721_MST_4,palm,0.9,data/processed/landmarks/sample_03721_MST_4.npy,9,ambiguous
sample_00963_MST_1,unknown,0.3,data/processed/landmarks/sample_00963_MST_1.npy,3,ambiguous
sample_09704_MST_10,unknown,0.3,data/processed/landmarks/sample_09704_MST_10.npy,3,ambiguous
sample_03812_MST_4,palm,0.9,data/processed/landmarks/sample_03812_MST_4.npy,8,ambiguous
sample_07862_MST_8,palm,0.9,data/processed/landmarks/sample_07862_MST_8.npy,9,ambiguous
sample_07711_MST_8,unknown,0.3,data/processed/landmarks/sample_07711_MST_8.npy,3,ambiguous
sample_07351_MST_8,unknown,0.3,data/processed/landmarks/sample_07351_MST_8.npy,0,ambiguous
sample_03293_MST_4,unknown,0.3,data/processed/landmarks/sample_03293_MST_4.npy,3,ambiguous
sample_02307_MST_3,palm,0.9,data/processed/landmarks/sample_02307_MST_3.npy,2,ambiguous
sample_01736_MST_2,four,0.8,data/processed/landmarks/sample_01736_MST_2.npy,4,ambiguous
sample_07309_MST_8,palm,0.9,data/processed/landmarks/sample_07309_MST_8.npy,3,ambiguous
sample_00385_MST_1,palm,0.9,data/processed/landmarks/sample_00385_MST_1.npy,3,ambiguous
sample_00597_MST_1,four,0.8,data/processed/landmarks/sample_00597_MST_1.npy,7,ambiguous
sample_09396_MST_10,palm,0.9,data/processed/landmarks/sample_09396_MST_10.npy,2,ambiguous
sample_00084_MST_1,palm,0.9,data/processed/landmarks/sample_00084_MST_1.npy,7,ambiguous
sample_08838_MST_9,palm,0.9,data/processed/landmarks/sample_08838_MST_9.npy,0,ambiguous
sample_01592_MST_2,unknown,0.3,data/processed/landmarks/sample_01592_MST_2.npy,2,ambiguous
sample_09989_MST_10,palm,0.9,data/processed/landmarks/sample_09989_MST_10.npy,3,ambiguous
sample_02901_MST_3,unknown,0.3,data/processed/landmarks/sample_02901_MST_3.npy,4,ambiguous
sample_03467_MST_4,unknown,0.3,data/processed/landmarks/sample_03467_MST_4.npy,0,ambiguous
sample_03829_MST_4,unknown,0.3,data/processed/landmarks/sample_03829_MST_4.npy,0,ambiguous
