sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P,cluster
sample_09115_MST_10,unknown,0.2,data/processed/landmarks/sample_09115_MST_10.npy,2.7083352,113.93074,0.9768733,161.42743,110.76013,152.08662,117.76198,50.5279,4
sample_05686_MST_6,unknown,0.2,data/processed/landmarks/sample_05686_MST_6.npy,0.9326795,19.16684,1.0722979,78.851456,115.10369,120.02247,16.320475,76.07742,5
sample_00735_MST_1,unknown,0.2,data/processed/landmarks/sample_00735_MST_1.npy,1.9117544,144.16992,0.65185976,141.1321,55.623455,153.3609,137.43039,148.25098,3
sample_02686_MST_3,unknown,0.2,data/processed/landmarks/sample_02686_MST_3.npy,1.6509688,103.24551,0.8662344,135.42455,131.0272,40.045105,130.84622,117.71465,0
sample_01910_MST_2,unknown,0.2,data/processed/landmarks/sample_01910_MST_2.npy,1.0059582,45.121674,0.74471486,115.155136,92.013596,65.38787,94.510025,34.29301,1
sample_00396_MST_1,unknown,0.2,data/processed/landmarks/sample_00396_MST_1.npy,1.8292552,138.93657,0.8153586,11.488165,55.037914,53.783314,20.134901,87.58373,3
sample_01655_MST_2,unknown,0.2,data/processed/landmarks/sample_01655_MST_2.npy,0.29256594,11.425201,0.49906734,58.872784,50.590202,104.4714,70.53025,72.771,1
sample_08148_MST_9,unknown,0.2,data/processed/landmarks/sample_08148_MST_9.npy,2.3432941,98.92328,0.83098555,157.94032,120.887474,99.4747,127.88279,30.371794,4
sample_04040_MST_5,unknown,0.2,data/processed/landmarks/sample_04040_MST_5.npy,1.8579261,125.41399,1.0528394,73.313545,41.088215,53.060486,44.323433,70.257935,3
sample_03799_MST_4,unknown,0.2,data/processed/landmarks/sample_03799_MST_4.npy,3.348835,134.55225,0.8522406,50.378353,65.82901,40.421986,168.81427,146.29695,3
sample_04202_MST_5,unknown,0.2,data/processed/landmarks/sample_04202_MST_5.npy,0.84382856,53.23779,0.8306675,69.7868,92.907845,61.747753,155.28236,44.109623,1
sample_03524_MST_4,unknown,0.2,data/processed/landmarks/sample_03524_MST_4.npy,2.2726808,77.69263,1.4430575,51.153397,113.04445,41.398396,87.182076,69.93426,0
sample_01470_MST_2,unknown,0.2,data/processed/landmarks/sample_01470_MST_2.npy,1.6099737,69.051,1.7723595,135.34023,86.75391,131.48462,84.990486,41.741917,1
sample_00758_MST_1,unknown,0.2,data/processed/landmarks/sample_00758_MST_1.npy,2.9716697,111.756905,0.6678368,63.64381,65.53678,53.92965,143.72424,64.059135,3
sample_03964_MST_4,unknown,0.2,data/processed/landmarks/sample_03964_MST_4.npy,1.8664888,128.71176,1.7641141,158.20999,119.790375,170.40921,50.551323,107.71396,5
sample_06547_MST_7,unknown,0.2,data/processed/landmarks/sample_06547_MST_7.npy,2.038221,119.160324,1.5263082,158.07895,131.43152,22.423115,132.10963,71.46633,0
sample_08755_MST_9,unknown,0.2,data/processed/landmarks/sample_08755_MST_9.npy,2.0024965,148.0536,1.4693652,110.14412,126.852264,53.982277,142.54622,58.52261,4
sample_05985_MST_6,unknown,0.2,data/processed/landmarks/sample_05985_MST_6.npy,0.77478105,26.217346,0.89365447,45.03107,91.279015,100.30174,153.97444,47.909348,1
sample_01783_MST_2,unknown,0.2,data/processed/landmarks/sample_01783_MST_2.npy,0.37030706,38.977577,1.4371295,126.722885,110.865234,123.54318,59.208282,46.116238,1
sample_03374_MST_4,unknown,0.2,data/processed/landmarks/sample_03374_MST_4.npy,1.4146942,42.93181,0.3021248,94.11305,110.81723,123.308075,37.325794,112.293335,5
sample_00613_MST_1,unknown,0.2,data/processed/landmarks/sample_00613_MST_1.npy,3.9598897,148.89723,2.6770027,35.920403,64.28862,46.71339,134.09488,112.07929,3
sample_00860_MST_1,unknown,0.2,data/processed/landmarks/sample_00860_MST_1.npy,1.3848513,74.603615,1.0132207,92.48717,84.726234,53.237003,164.80807,82.1126,0
sample_00592_MST_1,unknown,0.2,data/processed/landmarks/sample_00592_MST_1.npy,3.5050802,133.22676,3.0091343,47.908276,58.336254,38.239117,86.12032,70.95321,3
sample_00109_MST_1,unknown,0.2,data/processed/landmarks/sample_00109_MST_1.npy,1.6860465,166.55887,1.1468515,144.91547,58.82104,155.71127,131.87451,110.76358,3
sample_00565_MST_1,unknown,0.2,data/processed/landmarks/sample_00565_MST_1.npy,1.5306287,107.037575,0.6211322,35.356396,107.49822,55.34758,100.57261,167.01582,3
sample_08527_MST_9,unknown,0.2,data/processed/landmarks/sample_08527_MST_9.npy,0.78183454,32.71657,1.5139805,100.85417,95.16535,42.991215,19.09904,117.61627,5
sample_09496_MST_10,unknown,0.2,data/processed/landmarks/sample_09496_MST_10.npy,2.320438,123.98422,0.3968917,141.38538,120.028694,50.84564,137.88255,136.23724,3
sample_08694_MST_9,unknown,0.2,data/processed/landmarks/sample_08694_MST_9.npy,0.7851779,40.54698,0.57420933,124.00888,88.29251,112.6261,140.29225,24.200184,1
sample_01700_MST_2,unknown,0.2,data/processed/landmarks/sample_01700_MST_2.npy,0.49229905,14.136937,2.3023841,66.49562,110.17623,130.58862,52.747887,50.22379,1
sample_01387_MST_2,unknown,0.2,data/processed/landmarks/sample_01387_MST_2.npy,3.8957372,100.849014,0.5877521,83.699585,140.42845,128.70695,30.136913,114.963264,5
sample_07302_MST_8,unknown,0.2,data/processed/landmarks/sample_07302_MST_8.npy,0.98991567,82.15595,1.1765784,28.455029,108.458916,21.101837,117.1374,66.80568,0
sample_01604_MST_2,unknown,0.2,data/processed/landmarks/sample_01604_MST_2.npy,2.9855807,96.33645,2.244729,19.434507,152.46672,138.47481,71.7367,59.86972,4
sample_09301_MST_10,unknown,0.2,data/processed/landmarks/sample_09301_MST_10.npy,1.4398481,44.65408,0.78346014,129.30573,86.99671,52.603855,50.58446,142.56921,5
sample_00439_MST_1,unknown,0.2,data/processed/landmarks/sample_00439_MST_1.npy,2.2975533,145.2698,0.72044927,128.92728,38.882935,95.17037,150.58371,98.000175,3
sample_03447_MST_4,unknown,0.2,data/processed/landmarks/sample_03447_MST_4.npy,1.983061,160.76146,1.8838531,147.12045,146.46309,41.79748,56.922672,72.73124,4
sample_08074_MST_9,unknown,0.2,data/processed/landmarks/sample_08074_MST_9.npy,1.674833,7.6875825,0.62794036,37.732853,134.48407,105.23381,44.979652,125.74263,5
sample_09309_MST_10,unknown,0.2,data/processed/landmarks/sample_09309_MST_10.npy,4.8009453,161.83293,1.3586719,91.180565,114.69499,160.12805,51.50421,24.85038,4
sample_06646_MST_7,unknown,0.2,data/processed/landmarks/sample_06646_MST_7.npy,0.6581291,21.090717,0.9540705,78.971146,131.47449,56.96572,140.11998,85.14954,0
sample_00155_MST_1,unknown,0.2,data/processed/landmarks/sample_00155_MST_1.npy,3.2864628,95.568954,0.5633993,56.247223,49.31583,88.37784,37.800713,130.10446,3
sample_03949_MST_4,unknown,0.2,data/processed/landmarks/sample_03949_MST_4.npy,1.8407661,81.972824,2.318318,59.758373,155.82959,89.05933,104.80426,32.248585,4
sample_00969_MST_1,unknown,0.2,data/processed/landmarks/sample_00969_MST_1.npy,0.6920675,15.837622,1.5281214,116.85311,113.348625,120.58748,43.57912,147.06088,5
sample_09128_MST_10,unknown,0.2,data/processed/landmarks/sample_09128_MST_10.npy,2.095456,119.673294,2.3156078,57.63869,86.49258,54.71306,154.12323,67.44938,3
sample_01467_MST_2,unknown,0.2,data/processed/landmarks/sample_01467_MST_2.npy,0.8144764,31.637589,0.7288397,103.66232,39.34021,35.237644,90.7577,97.19019,1
sample_00492_MST_1,unknown,0.2,data/processed/landmarks/sample_00492_MST_1.npy,1.7880294,97.693184,0.63195515,142.59206,42.973343,62.66649,51.456306,44.83006,3
sample_02256_MST_3,unknown,0.2,data/processed/landmarks/sample_02256_MST_3.npy,1.1489002,48.82973,1.5252032,121.473434,94.15045,21.296745,71.8258,87.8154,0
sample_00242_MST_1,unknown,0.2,data/processed/landmarks/sample_00242_MST_1.npy,0.8229544,42.148617,1.5091239,45.607822,100.79676,125.70463,42.642498,68.29736,5
sample_01929_MST_2,unknown,0.2,data/processed/landmarks/sample_01929_MST_2.npy,1.4630346,70.205956,1.1456275,167.27301,53.474075,86.0359,96.89727,53.764526,1
sample_02941_MST_3,unknown,0.2,data/processed/landmarks/sample_02941_MST_3.npy,6.4987755,68.34497,4.2195315,35.50175,108.2078,77.043625,47.68521,68.16385,2
sample_08075_MST_9,unknown,0.2,data/processed/landmarks/sample_08075_MST_9.npy,2.0476854,84.09802,1.1196042,18.90188,57.327583,147.96123,12.028834,116.17954,5
sample_08788_MST_9,unknown,0.2,data/processed/landmarks/sample_08788_MST_9.npy,2.2506187,117.443924,0.80085075,152.2158,91.93464,144.74023,43.645653,106.03151,5
sample_05208_MST_6,unknown,0.2,data/processed/landmarks/sample_05208_MST_6.npy,3.312317,70.24206,4.8968177,36.444786,94.84877,36.301178,93.759544,100.88498,2
sample_00214_MST_1,unknown,0.2,data/processed/landmarks/sample_00214_MST_1.npy,1.8496418,92.97489,1.2353508,144.28888,86.21894,10.716672,66.48689,164.23398,3
sample_04562_MST_5,unknown,0.2,data/processed/landmarks/sample_04562_MST_5.npy,3.237926,118.95532,1.527131,150.01414,99.81909,47.88656,152.72057,143.96748,3
sample_01799_MST_2,unknown,0.2,data/processed/landmarks/sample_01799_MST_2.npy,1.2730172,66.48599,1.2902234,133.54366,72.81355,45.257725,37.44523,113.289,5
sample_03139_MST_4,unknown,0.2,data/processed/landmarks/sample_03139_MST_4.npy,1.3758903,46.02249,0.695835,161.35883,116.275154,26.304382,92.84599,80.69278,0
sample_09957_MST_10,unknown,0.2,data/processed/landmarks/sample_09957_MST_10.npy,2.765113,91.35758,3.1450708,101.22747,59.42896,54.09186,119.866875,98.44468,3
sample_07410_MST_8,unknown,0.2,data/processed/landmarks/sample_07410_MST_8.npy,4.6519566,172.79579,3.6079082,76.98523,44.238457,132.05603,102.124374,81.707794,2
sample_01456_MST_2,unknown,0.2,data/processed/landmarks/sample_01456_MST_2.npy,1.4952797,77.35239,1.4160496,97.64115,59.636112,82.57418,134.52875,27.234777,1
sample_02625_MST_3,unknown,0.2,data/processed/landmarks/sample_02625_MST_3.npy,0.75790614,33.376743,1.0490412,133.46774,131.32558,118.521164,87.065384,58.419037,1
sample_03214_MST_4,unknown,0.2,data/processed/landmarks/sample_03214_MST_4.npy,1.6721324,54.129055,0.8499643,122.30067,48.94821,77.77926,106.36796,129.22874,3
sample_00209_MST_1,unknown,0.2,data/processed/landmarks/sample_00209_MST_1.npy,2.04186,97.54175,1.2971776,86.38802,50.91467,146.85767,123.20983,175.50241,3
sample_00180_MST_1,unknown,0.2,data/processed/landmarks/sample_00180_MST_1.npy,1.5827206,64.28673,0.89259094,146.4616,120.14736,107.74929,35.486477,57.705696,5
sample_02658_MST_3,unknown,0.2,data/processed/landmarks/sample_02658_MST_3.npy,2.4765906,122.637054,2.0454948,34.889412,55.71395,79.785645,124.25747,101.05092,3
sample_02483_MST_3,unknown,0.2,data/processed/landmarks/sample_02483_MST_3.npy,2.2922113,129.60391,1.2623193,79.86169,75.326836,159.0022,134.92747,50.34874,4
sample_03873_MST_4,unknown,0.2,data/processed/landmarks/sample_03873_MST_4.npy,4.4928074,120.61335,1.6896094,135.51431,104.68498,136.96172,28.880995,159.64558,5
sample_00981_MST_1,unknown,0.2,data/processed/landmarks/sample_00981_MST_1.npy,3.1676462,109.86024,2.4358146,75.71338,129.39989,59.177773,151.31155,57.95862,4
sample_06518_MST_7,unknown,0.2,data/processed/landmarks/sample_06518_MST_7.npy,0.85011595,43.2112,0.81305695,61.384834,51.326233,118.049965,67.5922,120.58854,1
sample_02782_MST_3,unknown,0.2,data/processed/landmarks/sample_02782_MST_3.npy,2.3582926,97.34546,0.3802487,42.030468,97.6462,36.799934,76.59884,87.4872,0
sample_09011_MST_10,unknown,0.2,data/processed/landmarks/sample_09011_MST_10.npy,0.49295422,8.10421,1.0576674,93.31355,86.150314,135.43356,49.67125,143.8017,5
sample_03381_MST_4,unknown,0.2,data/processed/landmarks/sample_03381_MST_4.npy,0.54529387,14.25841,0.75547576,93.16315,74.687935,33.34548,59.714283,53.213326,0
sample_01289_MST_2,unknown,0.2,data/processed/landmarks/sample_01289_MST_2.npy,4.6954174,103.70411,2.1890154,38.126377,132.10236,61.66681,82.10131,21.835754,4
sample_06054_MST_7,unknown,0.2,data/processed/landmarks/sample_06054_MST_7.npy,1.2882522,53.56256,0.45593458,119.66204,56.241802,112.63577,31.070112,90.299416,5
sample_08598_MST_9,unknown,0.2,data/processed/landmarks/sample_08598_MST_9.npy,1.2200093,74.0925,0.76689804,166.65202,150.5408,35.77666,72.96728,95.32735,0
sample_09704_MST_10,unknown,0.2,data/processed/landmarks/sample_09704_MST_10.npy,3.1169353,133.85623,1.5707734,71.29383,69.471596,108.02722,108.78347,47.14595,4
sample_03812_MST_4,unknown,0.2,data/processed/landmarks/sample_03812_MST_4.npy,1.64268,81.29875,1.6875062,51.705105,37.104206,91.03437,109.59727,96.56253,3
sample_07862_MST_8,unknown,0.2,data/processed/landmarks/sample_07862_MST_8.npy,2.4793441,55.70132,2.6784399,26.906836,102.276695,21.322624,121.46751,106.88781,0
sample_03293_MST_4,unknown,0.2,data/processed/landmarks/sample_03293_MST_4.npy,1.5805225,90.008385,0.7756477,111.976204,49.553226,51.52395,75.53884,37.76533,1
sample_02307_MST_3,unknown,0.2,data/processed/landmarks/sample_02307_MST_3.npy,1.9351746,104.758194,1.7338198,129.55225,97.77631,24.060083,36.851887,160.75015,3
sample_07309_MST_8,unknown,0.2,data/processed/landmarks/sample_07309_MST_8.npy,1.3509713,121.61317,1.42604,70.98719,54.60487,137.79962,25.962416,68.38851,5
sample_00385_MST_1,unknown,0.2,data/processed/landmarks/sample_00385_MST_1.npy,0.5658391,14.549783,0.72525483,83.02867,97.40589,97.22605,55.790203,96.2753,5
sample_00084_MST_1,unknown,0.2,data/processed/landmarks/sample_00084_MST_1.npy,4.3672132,67.184425,3.196822,80.03224,99.14194,24.331553,119.25943,121.51608,3
sample_08838_MST_9,unknown,0.2,data/processed/landmarks/sample_08838_MST_9.npy,2.3004344,119.43307,1.4427918,110.45884,56.95787,105.06414,75.5056,86.86446,3
sample_01592_MST_2,unknown,0.2,data/processed/landmarks/sample_01592_MST_2.npy,0.82659996,46.597694,1.2398158,70.714,135.12373,36.547993,60.68903,68.82245,0
sample_03467_MST_4,unknown,0.2,data/processed/landmarks/sample_03467_MST_4.npy,2.4200354,125.64911,1.5110185,138.43147,82.83998,170.2861,106.40414,59.996742,4
sample_01303_MST_2,unknown,0.2,data/processed/landmarks/sample_01303_MST_2.npy,0.3111007,8.895409,0.99341035,28.787659,100.25043,164.71422,33.48212,83.61776,5
sample_07210_MST_8,unknown,0.2,data/processed/landmarks/sample_07210_MST_8.npy,2.6693788,124.65977,1.6072848,40.656723,174.73819,44.495953,64.17832,53.4001,4
sample_03271_MST_4,unknown,0.2,data/processed/landmarks/sample_03271_MST_4.npy,1.2938734,82.634514,0.65026456,81.39815,136.68837,8.289794,119.82371,63.252506,0
sample_07553_MST_8,unknown,0.2,data/processed/landmarks/sample_07553_MST_8.npy,3.0530362,85.26112,1.5866362,35.923794,154.5052,175.20482,32.74746,49.74746,4
sample_01221_MST_2,unknown,0.2,data/processed/landmarks/sample_01221_MST_2.npy,2.3962414,82.066025,2.1300364,120.457275,58.32014,74.55161,57.934193,47.588524,4
sample_07146_MST_8,unknown,0.2,data/processed/landmarks/sample_07146_MST_8.npy,1.6496526,115.4694,0.697221,128.28668,43.30968,118.25867,137.88574,152.1493,3
sample_01500_MST_2,unknown,0.2,data/processed/landmarks/sample_01500_MST_2.npy,1.0884094,61.969646,1.7597747,109.832344,83.48466,119.41097,27.599098,174.44165,5
sample_01353_MST_2,unknown,0.2,data/processed/landmarks/sample_01353_MST_2.npy,1.5583296,72.43829,0.43097943,141.54892,42.886288,30.734104,78.69508,99.84801,3
sample_01752_MST_2,unknown,0.2,data/processed/landmarks/sample_01752_MST_2.npy,1.9386492,113.47803,1.5697472,133.04596,133.95767,52.966404,66.693306,101.54038,0
sample_01225_MST_2,unknown,0.2,data/processed/landmarks/sample_01225_MST_2.npy,2.0026498,45.485077,1.7039647,57.3341,156.2859,96.764046,98.86901,46.33221,4
sample_02548_MST_3,unknown,0.2,data/processed/landmarks/sample_02548_MST_3.npy,2.0911243,41.50873,0.6931458,105.75587,61.51574,81.603424,82.85743,18.281319,1
sample_07497_MST_8,unknown,0.2,data/processed/landmarks/sample_07497_MST_8.npy,2.3661273,176.66545,1.2705085,73.099,35.96368,121.176414,69.007126,152.51613,3
sample_05790_MST_6,unknown,0.2,data/processed/landmarks/sample_05790_MST_6.npy,0.5450597,18.443031,0.8321947,108.59288,78.57255,82.320465,50.798267,109.33253,5
sample_02843_MST_3,unknown,0.2,data/processed/landmarks/sample_02843_MST_3.npy,0.830192,103.52408,1.1640542,114.83511,128.5461,80.39081,20.414497,117.05067,5
sample_03983_MST_4,unknown,0.2,data/processed/landmarks/sample_03983_MST_4.npy,0.6465408,24.531733,0.6711201,68.83922,140.26613,43.47732,119.088234,113.716576,0
sample_08752_MST_9,unknown,0.2,data/processed/landmarks/sample_08752_MST_9.npy,2.9633067,148.05214,2.9580805,115.06292,152.10657,128.56935,107.651794,40.428665,4
sample_00942_MST_1,unknown,0.2,data/processed/landmarks/sample_00942_MST_1.npy,2.0443258,89.01454,4.021107,133.57333,114.76922,59.96342,118.75974,52.3827,4
sample_02616_MST_3,unknown,0.2,data/processed/landmarks/sample_02616_MST_3.npy,2.4488888,104.30715,1.6542952,150.2248,84.56493,68.94111,53.78628,23.001448,4
sample_00368_MST_1,unknown,0.2,data/processed/landmarks/sample_00368_MST_1.npy,3.7861938,142.51132,1.9955257,156.09685,119.0865,120.44445,83.08905,4.834645,4
sample_02579_MST_3,unknown,0.2,data/processed/landmarks/sample_02579_MST_3.npy,6.8154697,154.09073,3.0405889,50.35178,109.579735,42.496,72.89792,47.2847,2
sample_02874_MST_3,unknown,0.2,data/processed/landmarks/sample_02874_MST_3.npy,2.7718847,91.01673,1.1952899,144.58498,113.10301,46.949642,50.960068,131.81564,3
sample_01778_MST_2,unknown,0.2,data/processed/landmarks/sample_01778_MST_2.npy,2.474273,169.73259,1.0012866,94.08631,113.709595,40.41753,94.50452,85.26081,3
sample_02677_MST_3,unknown,0.2,data/processed/landmarks/sample_02677_MST_3.npy,1.11533,20.068157,2.1109333,116.26408,93.3548,86.8647,24.991064,127.39996,5
sample_00601_MST_1,unknown,0.2,data/processed/landmarks/sample_00601_MST_1.npy,2.0888593,95.36826,0.6769445,53.932644,114.04662,153.13455,5.169224,156.58173,5
sample_01770_MST_2,unknown,0.2,data/processed/landmarks/sample_01770_MST_2.npy,1.0041506,51.838673,0.7993071,142.39868,82.309814,70.21196,33.47502,105.231415,5
sample_08832_MST_9,unknown,0.2,data/processed/landmarks/sample_08832_MST_9.npy,1.0117127,61.689594,0.16515864,39.07609,47.431137,82.523865,121.19352,41.68789,1
sample_00978_MST_1,unknown,0.2,data/processed/landmarks/sample_00978_MST_1.npy,1.9150528,101.31844,0.46607536,67.14668,93.916985,15.605288,136.46979,131.00089,3
sample_05532_MST_6,unknown,0.2,data/processed/landmarks/sample_05532_MST_6.npy,0.6142885,25.097296,0.4602389,45.996014,120.17604,85.58298,150.84877,30.953808,1
sample_03619_MST_4,unknown,0.2,data/processed/landmarks/sample_03619_MST_4.npy,1.5310493,50.092445,0.999601,54.96661,73.15751,27.788235,52.45069,57.85285,0
sample_09637_MST_10,unknown,0.2,data/processed/landmarks/sample_09637_MST_10.npy,1.7084162,65.21053,0.86953145,48.531586,49.80657,50.818363,84.01063,134.93027,3
sample_00591_MST_1,unknown,0.2,data/processed/landmarks/sample_00591_MST_1.npy,3.8830554,43.087456,1.2898387,103.20517,91.30673,132.10971,53.87163,144.16766,5
sample_02883_MST_3,unknown,0.2,data/processed/landmarks/sample_02883_MST_3.npy,0.93610823,26.222227,1.3096846,109.94089,137.2463,74.72777,113.23894,41.362747,0
sample_03801_MST_4,unknown,0.2,data/processed/landmarks/sample_03801_MST_4.npy,1.1312425,74.7797,2.3132818,72.76226,120.251595,146.9692,132.55148,53.832108,4
sample_01535_MST_2,unknown,0.2,data/processed/landmarks/sample_01535_MST_2.npy,1.3146808,55.749973,1.1665936,39.571854,127.46647,43.187202,147.37973,64.15348,0
sample_02216_MST_3,unknown,0.2,data/processed/landmarks/sample_02216_MST_3.npy,2.4375863,150.22473,1.4744513,109.70208,142.0209,120.14272,47.235916,98.05511,4
sample_00258_MST_1,unknown,0.2,data/processed/landmarks/sample_00258_MST_1.npy,1.9806515,120.86795,0.45575687,43.41435,36.10625,69.94007,141.65326,74.49374,3
sample_09727_MST_10,unknown,0.2,data/processed/landmarks/sample_09727_MST_10.npy,2.272676,63.228218,1.2054176,84.61165,41.555805,64.27894,77.52484,61.788376,1
sample_08217_MST_9,unknown,0.2,data/processed/landmarks/sample_08217_MST_9.npy,2.541919,109.95087,1.7245641,50.915142,139.94218,50.577866,97.888954,136.55383,0
sample_00225_MST_1,unknown,0.2,data/processed/landmarks/sample_00225_MST_1.npy,1.1347885,47.63165,0.6813777,92.74748,87.76748,7.5472503,130.24544,76.16976,0
sample_02588_MST_3,unknown,0.2,data/processed/landmarks/sample_02588_MST_3.npy,0.5243104,24.847755,1.0045776,108.98215,45.06019,75.669365,115.84395,85.45091,1
