sample_id,mst_level
freihand_00025522,7
freihand_00011453,5
freihand_00008827,7
freihand_00000529,5
freihand_00008745,4
freihand_00021528,6
freihand_00002088,6
freihand_00005977,8
freihand_00023408,5
freihand_00016095,5
freihand_00013370,2
freihand_00022216,7
freihand_00013541,6
freihand_00025743,7
freihand_00028479,7
freihand_00004053,5
freihand_00030482,6
freihand_00000160,7
freihand_00013369,5
freihand_00001260,6
freihand_00023797,7
freihand_00029068,6
freihand_00028562,7
freihand_00009648,5
freihand_00011325,5
freihand_00023584,6
freihand_00026051,8
freihand_00023746,6
freihand_00013691,5
freihand_00005809,7
freihand_00011853,5
freihand_00004800,6
freihand_00001163,7
freihand_00009059,6
freihand_00031793,7
freihand_00024872,7
freihand_00014041,7
freihand_00011448,6
freihand_00027558,8
freihand_00029209,6
freihand_00031838,6
freihand_00018011,8
freihand_00022637,5
freihand_00026512,10
freihand_00016480,5
freihand_00004627,4
freihand_00000539,7
freihand_00006968,7
freihand_00023195,5
freihand_00010417,6
freihand_00024333,8
freihand_00013590,7
freihand_00013268,5
freihand_00006285,8
freihand_00014586,5
freihand_00028733,6
freihand_00018205,8
freihand_00021123,7
freihand_00007773,5
freihand_00002198,4
freihand_00007430,6
freihand_00020309,6
freihand_00018242,6
freihand_00015873,6
freihand_00030763,6
freihand_00032254,6
freihand_00013360,6
freihand_00005635,5
freihand_00030410,6
freihand_00012147,7
freihand_00028779,7
freihand_00008059,6
freihand_00009624,6
freihand_00019153,9
freihand_00012390,7
freihand_00025537,6
freihand_00018848,5
freihand_00022489,7
freihand_00020204,7
freihand_00027453,6
freihand_00024414,6
freihand_00003554,6
freihand_00007407,7
freihand_00005964,7
freihand_00012622,7
freihand_00006699,6
freihand_00032316,5
freihand_00020028,7
freihand_00013222,6
freihand_00003340,6
freihand_00022010,6
freihand_00001728,6
freihand_00030770,4
freihand_00002489,6
freihand_00027559,7
freihand_00027489,6
freihand_00026576,5
freihand_00007280,6
0eca2fc1-8497-4d58-ae38-84d8c9715332,7
freihand_00010238,6
freihand_00005753,6
freihand_00014200,6
freihand_00001013,8
freihand_00006931,5
freihand_00021155,4
freihand_00016827,5
freihand_00016455,5
freihand_00016728,5
freihand_00015812,6
freihand_00029238,6
freihand_00016870,7
freihand_00019136,7
freihand_00017593,5
freihand_00019980,6
freihand_00011901,7
freihand_00027428,6
freihand_00028637,7
freihand_00025438,8
freihand_00011543,6
freihand_00005480,6
freihand_00019534,6
freihand_00012520,5
freihand_00001757,6
freihand_00026721,6
freihand_00018767,5
freihand_00017567,6
freihand_00017267,7
freihand_00031230,6
freihand_00010198,5
freihand_00020057,5
freihand_00027033,6
freihand_00002007,6
freihand_00008303,6
freihand_00019781,5
freihand_00019246,5
freihand_00019395,7
04bf7c9a-82e3-4b33-858d-363cf74cb49a,6
freihand_00013442,7
freihand_00028959,5
freihand_00006582,7
freihand_00002055,6
freihand_00025889,6
freihand_00011119,7
freihand_00025872,8
freihand_00030391,6
freihand_00007437,7
freihand_00015325,6
freihand_00028196,5
freihand_00010723,7
freihand_00002401,5
freihand_00007631,5
freihand_00016940,6
freihand_00026270,5
freihand_00011876,5
freihand_00029374,9
freihand_00014687,5
freihand_00007676,7
freihand_00010536,6
freihand_00019007,6
freihand_00021118,7
freihand_00009607,5
freihand_00015522,5
freihand_00011948,4
freihand_00000892,7
freihand_00020256,5
freihand_00028350,5
freihand_00002842,7
freihand_00027711,6
freihand_00001044,6
freihand_00001167,6
freihand_00002257,6
freihand_00022812,7
freihand_00026315,8
freihand_00025868,5
freihand_00019738,7
freihand_00007451,8
freihand_00029400,6
freihand_00018298,6
freihand_00001254,7
freihand_00031986,8
freihand_00027456,8
freihand_00005249,5
freihand_00031213,6
freihand_00018155,5
freihand_00006115,5
freihand_00022822,5
freihand_00001083,5
freihand_00021621,6
freihand_00021673,5
freihand_00003426,6
freihand_00026910,5
freihand_00028494,7
freihand_00025918,7
freihand_00013352,7
freihand_00007830,5
freihand_00027114,8
freihand_00009488,6
freihand_00023043,7
freihand_00026884,7
freihand_00008145,5
freihand_00023707,6
freihand_00001111,6
freihand_00002653,6
freihand_00017733,7
freihand_00000427,6
freihand_00010717,5
freihand_00011972,5
freihand_00026963,8
freihand_00029282,8
freihand_00030260,6
freihand_00024123,5
freihand_00011214,5
freihand_00032170,6
freihand_00017241,6
freihand_00004407,6
freihand_00021502,5
freihand_00006363,6
freihand_00032328,6
freihand_00021166,5
freihand_00014676,6
freihand_00028294,6
freihand_00014598,5
freihand_00024358,8
freihand_00023038,5
freihand_00010752,5
freihand_00014808,5
freihand_00012582,7
freihand_00023809,6
freihand_00017172,6
freihand_00026413,6
freihand_00012190,5
freihand_00000080,6
freihand_00007873,5
freihand_00023495,6
freihand_00002957,6
freihand_00013936,7
freihand_00008060,5
freihand_00006562,7
freihand_00015117,5
freihand_00017598,7
freihand_00027182,7
freihand_00007829,6
freihand_00022067,6
freihand_00003987,5
freihand_00006466,7
freihand_00006735,7
freihand_00000524,7
freihand_00000561,4
freihand_00027481,6
freihand_00010252,7
freihand_00022802,6
freihand_00025163,6
freihand_00008011,5
freihand_00009961,6
freihand_00026891,5
freihand_00013257,4
freihand_00012069,5
freihand_00020655,5
freihand_00029874,7
freihand_00025664,5
freihand_00014259,7
freihand_00008642,6
freihand_00016020,7
freihand_00021559,6
freihand_00004989,5
freihand_00009185,8
freihand_00030008,6
freihand_00024621,6
freihand_00016517,7
freihand_00003145,6
freihand_00015299,6
freihand_00018517,6
freihand_00012651,7
freihand_00013836,8
freihand_00013599,8
freihand_00011746,7
freihand_00014842,7
freihand_00032525,5
freihand_00031837,8
freihand_00026130,6
freihand_00015251,6
freihand_00008297,4
freihand_00015276,5
freihand_00006657,6
freihand_00030467,4
freihand_00028983,7
freihand_00022202,6
freihand_00031810,6
freihand_00020242,7
freihand_00028194,5
freihand_00017462,8
freihand_00027370,6
freihand_00026733,7
freihand_00006852,7
freihand_00022969,5
freihand_00024634,5
freihand_00004261,6
freihand_00017429,5
freihand_00006949,8
freihand_00022321,8
freihand_00015293,5
freihand_00021470,5
freihand_00019088,6
freihand_00000586,6
freihand_00029264,7
freihand_00003440,7
freihand_00018697,5
freihand_00006086,6
freihand_00020051,5
freihand_00012675,5
freihand_00005567,6
freihand_00005914,5
freihand_00031113,7
freihand_00002587,6
freihand_00026763,8
freihand_00011361,5
freihand_00004700,8
freihand_00023836,7
freihand_00029089,6
freihand_00011000,5
freihand_00016773,8
freihand_00030806,6
freihand_00016124,7
freihand_00029135,7
freihand_00001310,5
freihand_00009360,5
freihand_00017121,7
freihand_00004315,6
freihand_00010117,5
freihand_00009373,8
freihand_00006738,6
freihand_00028728,7
freihand_00027722,7
freihand_00016302,6
freihand_00025101,5
freihand_00021727,5
freihand_00031741,5
freihand_00028269,5
freihand_00005142,7
freihand_00028886,6
freihand_00000111,8
freihand_00021093,6
freihand_00015277,6
freihand_00020562,6
freihand_00014592,5
freihand_00006360,8
freihand_00016371,6
freihand_00025276,8
freihand_00007025,7
freihand_00010094,6
freihand_00027700,5
freihand_00009253,8
freihand_00031972,7
freihand_00032096,6
freihand_00023758,5
freihand_00026846,6
freihand_00009354,6
freihand_00005629,6
freihand_00019003,8
freihand_00010849,8
freihand_00023888,5
freihand_00007795,5
freihand_00027764,5
freihand_00015802,7
freihand_00005529,6
freihand_00000142,7
freihand_00009754,4
freihand_00027139,6
freihand_00006155,6
freihand_00013086,6
freihand_00027848,5
freihand_00031681,8
freihand_00023414,6
freihand_00009908,8
freihand_00029950,7
freihand_00027259,6
freihand_00005653,5
freihand_00004037,6
freihand_00030706,5
freihand_00003564,9
freihand_00017753,7
freihand_00022124,9
freihand_00021096,7
freihand_00004038,6
freihand_00008536,6
freihand_00021002,6
freihand_00028590,5
freihand_00017050,7
freihand_00012603,8
freihand_00023387,5
freihand_00015607,6
freihand_00005143,6
freihand_00027637,5
freihand_00024642,6
freihand_00024763,7
freihand_00002104,6
freihand_00024750,5
freihand_00024521,8
freihand_00004083,7
freihand_00027835,5
freihand_00014791,6
freihand_00026373,5
freihand_00023401,5
freihand_00028804,6
freihand_00020298,7
freihand_00029539,6
freihand_00028922,4
freihand_00007243,6
freihand_00023547,7
freihand_00029815,8
freihand_00029638,4
freihand_00007226,8
freihand_00025812,9
freihand_00025116,7
freihand_00007574,5
freihand_00003807,7
freihand_00021105,5
freihand_00019042,8
freihand_00004401,5
freihand_00029564,5
freihand_00028898,7
freihand_00019447,6
freihand_00019144,5
freihand_00003641,6
freihand_00002734,6
freihand_00009776,7
freihand_00004479,5
freihand_00023550,5
freihand_00000732,5
freihand_00026239,6
freihand_00005453,5
freihand_00013317,7
freihand_00016852,5
freihand_00010238,6
freihand_00018817,7
freihand_00027356,6
freihand_00004437,6
freihand_00016410,5
freihand_00006122,6
freihand_00015978,6
freihand_00031084,5
freihand_00005750,5
freihand_00025775,7
freihand_00008079,7
freihand_00028226,5
freihand_00007832,8
freihand_00001078,7
freihand_00016361,8
freihand_00032181,8
freihand_00026298,6
freihand_00017300,5
freihand_00011405,7
freihand_00019128,5
freihand_00016805,7
freihand_00001158,8
freihand_00018722,5
freihand_00010357,5
freihand_00022355,7
freihand_00003969,5
freihand_00006816,6
freihand_00020642,6
freihand_00029042,5
freihand_00025886,5
freihand_00021113,6
freihand_00027161,5
freihand_00024653,9
freihand_00016455,5
freihand_00019093,7
freihand_00017962,8
freihand_00021817,7
freihand_00025098,6
freihand_00019081,5
freihand_00024288,8
freihand_00031459,5
freihand_00008100,7
freihand_00019268,6
freihand_00023828,7
freihand_00023637,5
freihand_00010144,6
freihand_00019974,5
freihand_00018361,6
freihand_00012977,9
freihand_00013160,5
freihand_00016904,7
freihand_00008177,6
freihand_00010864,5
freihand_00004336,5
freihand_00008993,5
freihand_00029760,6
freihand_00013145,7
freihand_00003208,5
freihand_00011562,5
freihand_00015881,5
freihand_00015332,5
freihand_00023329,7
freihand_00003237,6
freihand_00000831,7
freihand_00028328,5
freihand_00011802,6
freihand_00017425,7
freihand_00010808,8
freihand_00001420,6
freihand_00006136,5
freihand_00013654,6
freihand_00019311,6
freihand_00003985,7
freihand_00017862,5
freihand_00018095,6
freihand_00023914,5
freihand_00019596,6
freihand_00023334,8
freihand_00022214,6
freihand_00002981,7
freihand_00015718,5
freihand_00012821,7
freihand_00027189,5
freihand_00021216,6
freihand_00022115,5
freihand_00015890,5
freihand_00005404,6
freihand_00013169,5
freihand_00005697,7
freihand_00016711,8
freihand_00008274,6
freihand_00031027,7
freihand_00027953,7
freihand_00020229,5
freihand_00014813,5
freihand_00000031,5
freihand_00022004,5
freihand_00026974,6
freihand_00009483,6
freihand_00008739,5
freihand_00021104,4
freihand_00002183,6
freihand_00008552,5
freihand_00032403,7
freihand_00030872,6
freihand_00030454,5
freihand_00023048,6
freihand_00005198,7
freihand_00019781,5
freihand_00008128,6
freihand_00014968,6
freihand_00009477,7
freihand_00021838,5
freihand_00007273,7
freihand_00020287,6
freihand_00010984,6
freihand_00003560,7
freihand_00023416,7
freihand_00029161,5
freihand_00021035,4
freihand_00009654,8
freihand_00015424,7
freihand_00023461,6
freihand_00006341,7
freihand_00007070,6
freihand_00008303,6
freihand_00017651,5
freihand_00012852,8
freihand_00009177,7
freihand_00019842,7
freihand_00022537,7
freihand_00032375,5
freihand_00030335,5
freihand_00008002,5
freihand_00026276,7
freihand_00005847,6
freihand_00014332,6
freihand_00000817,7
freihand_00016026,6
freihand_00008130,7
freihand_00012726,8
freihand_00022276,7
freihand_00006237,7
freihand_00029117,7
freihand_00023206,6
freihand_00013758,5
freihand_00026171,7
freihand_00024352,6
freihand_00012212,6
freihand_00022707,7
freihand_00020551,5
freihand_00010052,6
freihand_00029122,9
freihand_00022059,7
freihand_00027384,7
freihand_00013196,7
freihand_00019749,6
freihand_00027639,6
freihand_00022596,6
freihand_00027564,6
freihand_00011990,4
freihand_00010850,7
freihand_00000062,8
freihand_00020271,6
freihand_00023192,6
freihand_00015853,6
freihand_00022296,7
freihand_00019653,6
freihand_00031946,5
freihand_00021598,7
freihand_00026508,7
freihand_00026198,4
freihand_00015081,7
freihand_00019561,7
freihand_00023630,6
freihand_00024648,5
freihand_00007644,7
freihand_00024453,5
freihand_00013835,7
freihand_00014441,5
freihand_00023746,6
freihand_00006044,5
freihand_00006422,6
freihand_00014995,6
freihand_00026827,5
freihand_00030625,8
freihand_00012148,7
freihand_00005692,7
freihand_00002593,5
freihand_00017598,7
freihand_00024841,7
freihand_00001379,7
freihand_00014629,6
freihand_00023290,6
freihand_00011732,7
freihand_00026435,7
freihand_00005993,5
freihand_00005857,6
freihand_00022248,7
freihand_00028324,5
freihand_00027631,6
freihand_00011859,6
freihand_00029001,5
freihand_00017193,6
freihand_00027141,6
freihand_00011760,6
freihand_00009605,6
freihand_00025322,8
freihand_00022917,6
freihand_00014064,6
freihand_00030770,4
freihand_00026552,5
freihand_00020033,5
freihand_00011223,4
freihand_00009184,6
freihand_00006984,5
freihand_00015512,7
freihand_00006214,5
freihand_00000238,6
freihand_00021523,6
freihand_00009125,6
freihand_00016640,6
freihand_00029701,7
freihand_00005188,7
freihand_00021175,7
freihand_00006324,7
freihand_00021858,6
freihand_00001907,5
freihand_00005852,7
freihand_00003017,6
freihand_00027138,6
freihand_00004637,8
freihand_00027300,5
freihand_00026440,8
freihand_00017118,6
freihand_00009373,8
freihand_00031763,5
freihand_00023059,7
freihand_00017169,8
freihand_00006217,6
freihand_00029274,7
freihand_00015960,6
freihand_00028754,5
freihand_00005961,5
freihand_00017705,6
freihand_00015756,6
freihand_00030318,8
freihand_00008322,5
freihand_00025087,5
freihand_00014899,7
freihand_00003950,8
freihand_00024108,7
freihand_00026759,7
freihand_00005210,8
freihand_00030508,6
freihand_00012835,6
freihand_00032409,6
freihand_00005165,7
freihand_00022750,5
freihand_00013899,6
freihand_00022764,6
freihand_00014811,7
freihand_00030546,6
freihand_00004537,8
freihand_00029012,7
freihand_00011266,6
freihand_00027804,7
freihand_00024273,5
freihand_00031432,5
1564f5c5-b07c-42ba-a468-9a66b08b939f,7
freihand_00002898,8
freihand_00017203,7
freihand_00014307,6
freihand_00004067,5
freihand_00006558,6
freihand_00024042,7
freihand_00010850,7
freihand_00005883,6
freihand_00026637,6
freihand_00008128,6
freihand_00023419,7
freihand_00027575,7
freihand_00003600,7
freihand_00018137,5
freihand_00007355,6
freihand_00026703,7
freihand_00015966,5
freihand_00010471,7
freihand_00021197,5
freihand_00006474,8
freihand_00015780,5
freihand_00032481,6
freihand_00029907,8
freihand_00024139,7
freihand_00016818,7
freihand_00023821,6
freihand_00010314,6
freihand_00002168,7
freihand_00028749,8
freihand_00031043,6
freihand_00011369,6
freihand_00024892,6
freihand_00029386,7
freihand_00015193,6
freihand_00016508,5
freihand_00031792,5
freihand_00001320,6
freihand_00009494,6
freihand_00021470,5
freihand_00016596,8
freihand_00013590,7
freihand_00029952,7
