sample_id,dataset,mst_level,image_path,status
freihand_00013941,freihand,6,datasets\training\rgb\00013941.jpg,ok
freihand_00013942,freihand,8,datasets\training\rgb\00013942.jpg,ok
freihand_00013943,freihand,8,datasets\training\rgb\00013943.jpg,ok
freihand_00013944,freihand,6,datasets\training\rgb\00013944.jpg,ok
freihand_00013945,freihand,6,datasets\training\rgb\00013945.jpg,ok
freihand_00013946,freihand,6,datasets\training\rgb\00013946.jpg,ok
freihand_00013947,freihand,7,datasets\training\rgb\00013947.jpg,ok
freihand_00013948,freihand,2,datasets\training\rgb\00013948.jpg,ok
freihand_00013949,freihand,9,datasets\training\rgb\00013949.jpg,ok
freihand_00013950,freihand,6,datasets\training\rgb\00013950.jpg,ok
freihand_00013951,freihand,8,datasets\training\rgb\00013951.jpg,ok
freihand_00013952,freihand,6,datasets\training\rgb\00013952.jpg,ok
freihand_00013953,freihand,8,datasets\training\rgb\00013953.jpg,ok
freihand_00013954,freihand,6,datasets\training\rgb\00013954.jpg,ok
freihand_00013955,freihand,8,datasets\training\rgb\00013955.jpg,ok
freihand_00013956,freihand,6,datasets\training\rgb\00013956.jpg,ok
freihand_00013957,freihand,5,datasets\training\rgb\00013957.jpg,ok
freihand_00013958,freihand,,datasets\training\rgb\00013958.jpg,error:No se detecto mano
freihand_00013959,freihand,5,datasets\training\rgb\00013959.jpg,ok
freihand_00013960,freihand,7,datasets\training\rgb\00013960.jpg,ok
freihand_00013961,freihand,7,datasets\training\rgb\00013961.jpg,ok
freihand_00013962,freihand,,datasets\training\rgb\00013962.jpg,error:No se detecto mano
freihand_00013963,freihand,6,datasets\training\rgb\00013963.jpg,ok
freihand_00013964,freihand,8,datasets\training\rgb\00013964.jpg,ok
freihand_00013965,freihand,8,datasets\training\rgb\00013965.jpg,ok
freihand_00013966,freihand,6,datasets\training\rgb\00013966.jpg,ok
freihand_00013967,freihand,4,datasets\training\rgb\00013967.jpg,ok
freihand_00013968,freihand,9,datasets\training\rgb\00013968.jpg,ok
freihand_00013969,freihand,7,datasets\training\rgb\00013969.jpg,ok
freihand_00013970,freihand,7,datasets\training\rgb\00013970.jpg,ok
freihand_00013971,freihand,8,datasets\training\rgb\00013971.jpg,ok
freihand_00013972,freihand,4,datasets\training\rgb\00013972.jpg,ok
freihand_00013973,freihand,,datasets\training\rgb\00013973.jpg,error:No se detecto mano
freihand_00013974,freihand,7,datasets\training\rgb\00013974.jpg,ok
freihand_00013975,freihand,5,datasets\training\rgb\00013975.jpg,ok
freihand_00013976,freihand,,datasets\training\rgb\00013976.jpg,error:No se detecto mano
freihand_00013977,freihand,6,datasets\training\rgb\00013977.jpg,ok
freihand_00013978,freihand,9,datasets\training\rgb\00013978.jpg,ok
freihand_00013979,freihand,7,datasets\training\rgb\00013979.jpg,ok
freihand_00013980,freihand,9,datasets\training\rgb\00013980.jpg,ok
freihand_00013981,freihand,,datasets\training\rgb\00013981.jpg,error:Fallo en segmentacion
freihand_00013982,freihand,6,datasets\training\rgb\00013982.jpg,ok
freihand_00013983,freihand,7,datasets\training\rgb\00013983.jpg,ok
freihand_00013984,freihand,6,datasets\training\rgb\00013984.jpg,ok
freihand_00013985,freihand,6,datasets\training\rgb\00013985.jpg,ok
freihand_00013986,freihand,8,datasets\training\rgb\00013986.jpg,ok
freihand_00013987,freihand,8,datasets\training\rgb\00013987.jpg,ok
freihand_00013988,freihand,9,datasets\training\rgb\00013988.jpg,ok
freihand_00013989,freihand,7,datasets\training\rgb\00013989.jpg,ok
freihand_00013990,freihand,8,datasets\training\rgb\00013990.jpg,ok
freihand_00013991,freihand,8,datasets\training\rgb\00013991.jpg,ok
freihand_00013992,freihand,6,datasets\training\rgb\00013992.jpg,ok
freihand_00013993,freihand,5,datasets\training\rgb\00013993.jpg,ok
freihand_00013994,freihand,6,datasets\training\rgb\00013994.jpg,ok
freihand_00013995,freihand,6,datasets\training\rgb\00013995.jpg,ok
freihand_00013996,freihand,4,datasets\training\rgb\00013996.jpg,ok
freihand_00013997,freihand,6,datasets\training\rgb\00013997.jpg,ok
freihand_00013998,freihand,7,datasets\training\rgb\00013998.jpg,ok
freihand_00013999,freihand,6,datasets\training\rgb\00013999.jpg,ok
freihand_00014000,freihand,9,datasets\training\rgb\00014000.jpg,ok
freihand_00014001,freihand,7,datasets\training\rgb\00014001.jpg,ok
freihand_00014002,freihand,6,datasets\training\rgb\00014002.jpg,ok
freihand_00014003,freihand,6,datasets\training\rgb\00014003.jpg,ok
freihand_00014004,freihand,5,datasets\training\rgb\00014004.jpg,ok
freihand_00014005,freihand,8,datasets\training\rgb\00014005.jpg,ok
freihand_00014006,freihand,5,datasets\training\rgb\00014006.jpg,ok
freihand_00014007,freihand,6,datasets\training\rgb\00014007.jpg,ok
freihand_00014008,freihand,6,datasets\training\rgb\00014008.jpg,ok
freihand_00014009,freihand,6,datasets\training\rgb\00014009.jpg,ok
freihand_00014010,freihand,7,datasets\training\rgb\00014010.jpg,ok
freihand_00014011,freihand,6,datasets\training\rgb\00014011.jpg,ok
freihand_00014012,freihand,,datasets\training\rgb\00014012.jpg,error:No se detecto mano
freihand_00014013,freihand,7,datasets\training\rgb\00014013.jpg,ok
freihand_00014014,freihand,5,datasets\training\rgb\00014014.jpg,ok
freihand_00014015,freihand,9,datasets\training\rgb\00014015.jpg,ok
freihand_00014016,freihand,7,datasets\training\rgb\00014016.jpg,ok
freihand_00014017,freihand,8,datasets\training\rgb\00014017.jpg,ok
freihand_00014018,freihand,5,datasets\training\rgb\00014018.jpg,ok
freihand_00014019,freihand,,datasets\training\rgb\00014019.jpg,error:No se detecto mano
freihand_00014020,freihand,2,datasets\training\rgb\00014020.jpg,ok
freihand_00014021,freihand,8,datasets\training\rgb\00014021.jpg,ok
freihand_00014022,freihand,9,datasets\training\rgb\00014022.jpg,ok
freihand_00014023,freihand,5,datasets\training\rgb\00014023.jpg,ok
freihand_00014024,freihand,6,datasets\training\rgb\00014024.jpg,ok
freihand_00014025,freihand,5,datasets\training\rgb\00014025.jpg,ok
freihand_00014026,freihand,8,datasets\training\rgb\00014026.jpg,ok
freihand_00014027,freihand,6,datasets\training\rgb\00014027.jpg,ok
freihand_00014028,freihand,8,datasets\training\rgb\00014028.jpg,ok
freihand_00014029,freihand,6,datasets\training\rgb\00014029.jpg,ok
freihand_00014030,freihand,7,datasets\training\rgb\00014030.jpg,ok
freihand_00014031,freihand,6,datasets\training\rgb\00014031.jpg,ok
freihand_00014032,freihand,8,datasets\training\rgb\00014032.jpg,ok
freihand_00014033,freihand,6,datasets\training\rgb\00014033.jpg,ok
freihand_00014034,freihand,7,datasets\training\rgb\00014034.jpg,ok
freihand_00014035,freihand,6,datasets\training\rgb\00014035.jpg,ok
freihand_00014036,freihand,5,datasets\training\rgb\00014036.jpg,ok
freihand_00014037,freihand,6,datasets\training\rgb\00014037.jpg,ok
freihand_00014038,freihand,8,datasets\training\rgb\00014038.jpg,ok
freihand_00014039,freihand,6,datasets\training\rgb\00014039.jpg,ok
freihand_00014040,freihand,6,datasets\training\rgb\00014040.jpg,ok
freihand_00014041,freihand,7,datasets\training\rgb\00014041.jpg,ok
freihand_00014042,freihand,5,datasets\training\rgb\00014042.jpg,ok
freihand_00014043,freihand,5,datasets\training\rgb\00014043.jpg,ok
freihand_00014044,freihand,6,datasets\training\rgb\00014044.jpg,ok
freihand_00014045,freihand,5,datasets\training\rgb\00014045.jpg,ok
freihand_00014046,freihand,5,datasets\training\rgb\00014046.jpg,ok
freihand_00014047,freihand,,datasets\training\rgb\00014047.jpg,error:No se detecto mano
freihand_00014048,freihand,5,datasets\training\rgb\00014048.jpg,ok
freihand_00014049,freihand,5,datasets\training\rgb\00014049.jpg,ok
freihand_00014050,freihand,9,datasets\training\rgb\00014050.jpg,ok
freihand_00014051,freihand,5,datasets\training\rgb\00014051.jpg,ok
freihand_00014052,freihand,5,datasets\training\rgb\00014052.jpg,ok
freihand_00014053,freihand,6,datasets\training\rgb\00014053.jpg,ok
freihand_00014054,freihand,6,datasets\training\rgb\00014054.jpg,ok
freihand_00014055,freihand,6,datasets\training\rgb\00014055.jpg,ok
freihand_00014056,freihand,7,datasets\training\rgb\00014056.jpg,ok
freihand_00014057,freihand,6,datasets\training\rgb\00014057.jpg,ok
freihand_00014058,freihand,5,datasets\training\rgb\00014058.jpg,ok
freihand_00014059,freihand,6,datasets\training\rgb\00014059.jpg,ok
freihand_00014060,freihand,7,datasets\training\rgb\00014060.jpg,ok
freihand_00014061,freihand,6,datasets\training\rgb\00014061.jpg,ok
freihand_00014062,freihand,7,datasets\training\rgb\00014062.jpg,ok
freihand_00014063,freihand,8,datasets\training\rgb\00014063.jpg,ok
freihand_00014064,freihand,8,datasets\training\rgb\00014064.jpg,ok
freihand_00014065,freihand,8,datasets\training\rgb\00014065.jpg,ok
freihand_00014066,freihand,5,datasets\training\rgb\00014066.jpg,ok
freihand_00014067,freihand,7,datasets\training\rgb\00014067.jpg,ok
freihand_00014068,freihand,5,datasets\training\rgb\00014068.jpg,ok
freihand_00014069,freihand,7,datasets\training\rgb\00014069.jpg,ok
freihand_00014070,freihand,,datasets\training\rgb\00014070.jpg,error:No se detecto mano
freihand_00014071,freihand,7,datasets\training\rgb\00014071.jpg,ok
freihand_00014072,freihand,6,datasets\training\rgb\00014072.jpg,ok
freihand_00014073,freihand,9,datasets\training\rgb\00014073.jpg,ok
freihand_00014074,freihand,6,datasets\training\rgb\00014074.jpg,ok
freihand_00014075,freihand,8,datasets\training\rgb\00014075.jpg,ok
freihand_00014076,freihand,6,datasets\training\rgb\00014076.jpg,ok
freihand_00014077,freihand,8,datasets\training\rgb\00014077.jpg,ok
freihand_00014078,freihand,5,datasets\training\rgb\00014078.jpg,ok
freihand_00014079,freihand,6,datasets\training\rgb\00014079.jpg,ok
freihand_00014080,freihand,5,datasets\training\rgb\00014080.jpg,ok
freihand_00014081,freihand,7,datasets\training\rgb\00014081.jpg,ok
freihand_00014082,freihand,6,datasets\training\rgb\00014082.jpg,ok
freihand_00014083,freihand,6,datasets\training\rgb\00014083.jpg,ok
freihand_00014084,freihand,,datasets\training\rgb\00014084.jpg,error:No se detecto mano
freihand_00014085,freihand,7,datasets\training\rgb\00014085.jpg,ok
freihand_00014086,freihand,8,datasets\training\rgb\00014086.jpg,ok
freihand_00014087,freihand,7,datasets\training\rgb\00014087.jpg,ok
freihand_00014088,freihand,7,datasets\training\rgb\00014088.jpg,ok
freihand_00014089,freihand,5,datasets\training\rgb\00014089.jpg,ok
freihand_00014090,freihand,8,datasets\training\rgb\00014090.jpg,ok
freihand_00014091,freihand,,datasets\training\rgb\00014091.jpg,error:No se detecto mano
freihand_00014092,freihand,4,datasets\training\rgb\00014092.jpg,ok
freihand_00014093,freihand,8,datasets\training\rgb\00014093.jpg,ok
freihand_00014094,freihand,9,datasets\training\rgb\00014094.jpg,ok
freihand_00014095,freihand,6,datasets\training\rgb\00014095.jpg,ok
freihand_00014096,freihand,7,datasets\training\rgb\00014096.jpg,ok
freihand_00014097,freihand,8,datasets\training\rgb\00014097.jpg,ok
freihand_00014098,freihand,7,datasets\training\rgb\00014098.jpg,ok
freihand_00014099,freihand,5,datasets\training\rgb\00014099.jpg,ok
freihand_00014100,freihand,6,datasets\training\rgb\00014100.jpg,ok
freihand_00014101,freihand,5,datasets\training\rgb\00014101.jpg,ok
freihand_00014102,freihand,5,datasets\training\rgb\00014102.jpg,ok
freihand_00014103,freihand,9,datasets\training\rgb\00014103.jpg,ok
freihand_00014104,freihand,7,datasets\training\rgb\00014104.jpg,ok
freihand_00014105,freihand,5,datasets\training\rgb\00014105.jpg,ok
freihand_00014106,freihand,,datasets\training\rgb\00014106.jpg,error:No se detecto mano
freihand_00014107,freihand,9,datasets\training\rgb\00014107.jpg,ok
freihand_00014108,freihand,8,datasets\training\rgb\00014108.jpg,ok
freihand_00014109,freihand,8,datasets\training\rgb\00014109.jpg,ok
freihand_00014110,freihand,7,datasets\training\rgb\00014110.jpg,ok
freihand_00014111,freihand,5,datasets\training\rgb\00014111.jpg,ok
freihand_00014112,freihand,5,datasets\training\rgb\00014112.jpg,ok
freihand_00014113,freihand,6,datasets\training\rgb\00014113.jpg,ok
freihand_00014114,freihand,5,datasets\training\rgb\00014114.jpg,ok
freihand_00014115,freihand,8,datasets\training\rgb\00014115.jpg,ok
freihand_00014116,freihand,6,datasets\training\rgb\00014116.jpg,ok
freihand_00014117,freihand,5,datasets\training\rgb\00014117.jpg,ok
freihand_00014118,freihand,5,datasets\training\rgb\00014118.jpg,ok
freihand_00014119,freihand,10,datasets\training\rgb\00014119.jpg,ok
freihand_00014120,freihand,6,datasets\training\rgb\00014120.jpg,ok
freihand_00014121,freihand,5,datasets\training\rgb\00014121.jpg,ok
freihand_00014122,freihand,6,datasets\training\rgb\00014122.jpg,ok
freihand_00014123,freihand,8,datasets\training\rgb\00014123.jpg,ok
freihand_00014124,freihand,6,datasets\training\rgb\00014124.jpg,ok
freihand_00014125,freihand,8,datasets\training\rgb\00014125.jpg,ok
freihand_00014126,freihand,9,datasets\training\rgb\00014126.jpg,ok
freihand_00014127,freihand,5,datasets\training\rgb\00014127.jpg,ok
freihand_00014128,freihand,6,datasets\training\rgb\00014128.jpg,ok
freihand_00014129,freihand,6,datasets\training\rgb\00014129.jpg,ok
freihand_00014130,freihand,8,datasets\training\rgb\00014130.jpg,ok
freihand_00014131,freihand,6,datasets\training\rgb\00014131.jpg,ok
freihand_00014132,freihand,6,datasets\training\rgb\00014132.jpg,ok
freihand_00014133,freihand,8,datasets\training\rgb\00014133.jpg,ok
freihand_00014134,freihand,6,datasets\training\rgb\00014134.jpg,ok
freihand_00014135,freihand,6,datasets\training\rgb\00014135.jpg,ok
freihand_00014136,freihand,6,datasets\training\rgb\00014136.jpg,ok
freihand_00014137,freihand,7,datasets\training\rgb\00014137.jpg,ok
freihand_00014138,freihand,6,datasets\training\rgb\00014138.jpg,ok
freihand_00014139,freihand,,datasets\training\rgb\00014139.jpg,error:No se detecto mano
freihand_00014140,freihand,,datasets\training\rgb\00014140.jpg,error:No se detecto mano
freihand_00014141,freihand,6,datasets\training\rgb\00014141.jpg,ok
freihand_00014142,freihand,7,datasets\training\rgb\00014142.jpg,ok
freihand_00014143,freihand,8,datasets\training\rgb\00014143.jpg,ok
freihand_00014144,freihand,8,datasets\training\rgb\00014144.jpg,ok
freihand_00014145,freihand,5,datasets\training\rgb\00014145.jpg,ok
freihand_00014146,freihand,7,datasets\training\rgb\00014146.jpg,ok
freihand_00014147,freihand,7,datasets\training\rgb\00014147.jpg,ok
freihand_00014148,freihand,5,datasets\training\rgb\00014148.jpg,ok
freihand_00014149,freihand,7,datasets\training\rgb\00014149.jpg,ok
freihand_00014150,freihand,7,datasets\training\rgb\00014150.jpg,ok
freihand_00014151,freihand,7,datasets\training\rgb\00014151.jpg,ok
freihand_00014152,freihand,6,datasets\training\rgb\00014152.jpg,ok
freihand_00014153,freihand,7,datasets\training\rgb\00014153.jpg,ok
freihand_00014154,freihand,8,datasets\training\rgb\00014154.jpg,ok
freihand_00014155,freihand,6,datasets\training\rgb\00014155.jpg,ok
freihand_00014156,freihand,7,datasets\training\rgb\00014156.jpg,ok
freihand_00014157,freihand,7,datasets\training\rgb\00014157.jpg,ok
freihand_00014158,freihand,8,datasets\training\rgb\00014158.jpg,ok
freihand_00014159,freihand,7,datasets\training\rgb\00014159.jpg,ok
freihand_00014160,freihand,8,datasets\training\rgb\00014160.jpg,ok
freihand_00014161,freihand,5,datasets\training\rgb\00014161.jpg,ok
freihand_00014162,freihand,8,datasets\training\rgb\00014162.jpg,ok
freihand_00014163,freihand,6,datasets\training\rgb\00014163.jpg,ok
freihand_00014164,freihand,7,datasets\training\rgb\00014164.jpg,ok
freihand_00014165,freihand,6,datasets\training\rgb\00014165.jpg,ok
freihand_00014166,freihand,6,datasets\training\rgb\00014166.jpg,ok
freihand_00014167,freihand,8,datasets\training\rgb\00014167.jpg,ok
freihand_00014168,freihand,8,datasets\training\rgb\00014168.jpg,ok
freihand_00014169,freihand,9,datasets\training\rgb\00014169.jpg,ok
freihand_00014170,freihand,6,datasets\training\rgb\00014170.jpg,ok
freihand_00014171,freihand,7,datasets\training\rgb\00014171.jpg,ok
freihand_00014172,freihand,5,datasets\training\rgb\00014172.jpg,ok
freihand_00014173,freihand,8,datasets\training\rgb\00014173.jpg,ok
freihand_00014174,freihand,5,datasets\training\rgb\00014174.jpg,ok
freihand_00014175,freihand,8,datasets\training\rgb\00014175.jpg,ok
freihand_00014176,freihand,7,datasets\training\rgb\00014176.jpg,ok
freihand_00014177,freihand,8,datasets\training\rgb\00014177.jpg,ok
freihand_00014178,freihand,7,datasets\training\rgb\00014178.jpg,ok
freihand_00014179,freihand,5,datasets\training\rgb\00014179.jpg,ok
freihand_00014180,freihand,8,datasets\training\rgb\00014180.jpg,ok
freihand_00014181,freihand,8,datasets\training\rgb\00014181.jpg,ok
freihand_00014182,freihand,7,datasets\training\rgb\00014182.jpg,ok
freihand_00014183,freihand,5,datasets\training\rgb\00014183.jpg,ok
freihand_00014184,freihand,5,datasets\training\rgb\00014184.jpg,ok
freihand_00014185,freihand,9,datasets\training\rgb\00014185.jpg,ok
freihand_00014186,freihand,6,datasets\training\rgb\00014186.jpg,ok
freihand_00014187,freihand,6,datasets\training\rgb\00014187.jpg,ok
freihand_00014188,freihand,,datasets\training\rgb\00014188.jpg,error:No se detecto mano
freihand_00014189,freihand,6,datasets\training\rgb\00014189.jpg,ok
freihand_00014190,freihand,5,datasets\training\rgb\00014190.jpg,ok
freihand_00014191,freihand,6,datasets\training\rgb\00014191.jpg,ok
freihand_00014192,freihand,7,datasets\training\rgb\00014192.jpg,ok
freihand_00014193,freihand,5,datasets\training\rgb\00014193.jpg,ok
freihand_00014194,freihand,7,datasets\training\rgb\00014194.jpg,ok
freihand_00014195,freihand,6,datasets\training\rgb\00014195.jpg,ok
freihand_00014196,freihand,5,datasets\training\rgb\00014196.jpg,ok
freihand_00014197,freihand,9,datasets\training\rgb\00014197.jpg,ok
freihand_00014198,freihand,8,datasets\training\rgb\00014198.jpg,ok
freihand_00014199,freihand,6,datasets\training\rgb\00014199.jpg,ok
freihand_00014200,freihand,6,datasets\training\rgb\00014200.jpg,ok
freihand_00014201,freihand,8,datasets\training\rgb\00014201.jpg,ok
freihand_00014202,freihand,6,datasets\training\rgb\00014202.jpg,ok
freihand_00014203,freihand,5,datasets\training\rgb\00014203.jpg,ok
