sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00007830,secuencias_stgcn/freihand/freihand_00007830.npy,data/processed/landmarks/freihand_00007830.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027114,secuencias_stgcn/freihand/freihand_00027114.npy,data/processed/landmarks/freihand_00027114.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00009488,secuencias_stgcn/freihand/freihand_00009488.npy,data/processed/landmarks/freihand_00009488.npy,unknown,medio,freihand,6,imputed,train
freihand_00023043,secuencias_stgcn/freihand/freihand_00023043.npy,data/processed/landmarks/freihand_00023043.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026884,secuencias_stgcn/freihand/freihand_00026884.npy,data/processed/landmarks/freihand_00026884.npy,unknown,claro,freihand,3,imputed,train
freihand_00008145,secuencias_stgcn/freihand/freihand_00008145.npy,data/processed/landmarks/freihand_00008145.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023707,secuencias_stgcn/freihand/freihand_00023707.npy,data/processed/landmarks/freihand_00023707.npy,unknown,claro,freihand,2,imputed,train
freihand_00001111,secuencias_stgcn/freihand/freihand_00001111.npy,data/processed/landmarks/freihand_00001111.npy,unknown,claro,freihand,4,imputed,train
freihand_00002653,secuencias_stgcn/freihand/freihand_00002653.npy,data/processed/landmarks/freihand_00002653.npy,unknown,claro,freihand,4,imputed,train
freihand_00017733,secuencias_stgcn/freihand/freihand_00017733.npy,data/processed/landmarks/freihand_00017733.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00000427,secuencias_stgcn/freihand/freihand_00000427.npy,data/processed/landmarks/freihand_00000427.npy,unknown,claro,freihand,2,imputed,train
freihand_00010717,secuencias_stgcn/freihand/freihand_00010717.npy,data/processed/landmarks/freihand_00010717.npy,unknown,claro,freihand,1,imputed,train
freihand_00011972,secuencias_stgcn/freihand/freihand_00011972.npy,data/processed/landmarks/freihand_00011972.npy,unknown,medio,freihand,7,imputed,train
freihand_00026963,secuencias_stgcn/freihand/freihand_00026963.npy,data/processed/landmarks/freihand_00026963.npy,unknown,medio,freihand,6,imputed,train
freihand_00029282,secuencias_stgcn/freihand/freihand_00029282.npy,data/processed/landmarks/freihand_00029282.npy,unknown,medio,freihand,5,imputed,train
freihand_00030260,secuencias_stgcn/freihand/freihand_00030260.npy,data/processed/landmarks/freihand_00030260.npy,unknown,medio,freihand,7,imputed,train
freihand_00024123,secuencias_stgcn/freihand/freihand_00024123.npy,data/processed/landmarks/freihand_00024123.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00011214,secuencias_stgcn/freihand/freihand_00011214.npy,data/processed/landmarks/freihand_00011214.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00032170,secuencias_stgcn/freihand/freihand_00032170.npy,data/processed/landmarks/freihand_00032170.npy,unknown,claro,freihand,3,imputed,train
freihand_00017241,secuencias_stgcn/freihand/freihand_00017241.npy,data/processed/landmarks/freihand_00017241.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00004407,secuencias_stgcn/freihand/freihand_00004407.npy,data/processed/landmarks/freihand_00004407.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00021502,secuencias_stgcn/freihand/freihand_00021502.npy,data/processed/landmarks/freihand_00021502.npy,unknown,claro,freihand,1,imputed,train
freihand_00006363,secuencias_stgcn/freihand/freihand_00006363.npy,data/processed/landmarks/freihand_00006363.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00032328,secuencias_stgcn/freihand/freihand_00032328.npy,data/processed/landmarks/freihand_00032328.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021166,secuencias_stgcn/freihand/freihand_00021166.npy,data/processed/landmarks/freihand_00021166.npy,unknown,claro,freihand,3,imputed,train
freihand_00014676,secuencias_stgcn/freihand/freihand_00014676.npy,data/processed/landmarks/freihand_00014676.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00028294,secuencias_stgcn/freihand/freihand_00028294.npy,data/processed/landmarks/freihand_00028294.npy,unknown,claro,freihand,3,imputed,train
freihand_00014598,secuencias_stgcn/freihand/freihand_00014598.npy,data/processed/landmarks/freihand_00014598.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00024358,secuencias_stgcn/freihand/freihand_00024358.npy,data/processed/landmarks/freihand_00024358.npy,unknown,claro,freihand,2,imputed,train
freihand_00023038,secuencias_stgcn/freihand/freihand_00023038.npy,data/processed/landmarks/freihand_00023038.npy,unknown,claro,freihand,3,imputed,train
freihand_00010752,secuencias_stgcn/freihand/freihand_00010752.npy,data/processed/landmarks/freihand_00010752.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00014808,secuencias_stgcn/freihand/freihand_00014808.npy,data/processed/landmarks/freihand_00014808.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00012582,secuencias_stgcn/freihand/freihand_00012582.npy,data/processed/landmarks/freihand_00012582.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023809,secuencias_stgcn/freihand/freihand_00023809.npy,data/processed/landmarks/freihand_00023809.npy,unknown,claro,freihand,4,imputed,train
freihand_00017172,secuencias_stgcn/freihand/freihand_00017172.npy,data/processed/landmarks/freihand_00017172.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00026413,secuencias_stgcn/freihand/freihand_00026413.npy,data/processed/landmarks/freihand_00026413.npy,unknown,claro,freihand,3,imputed,train
freihand_00012190,secuencias_stgcn/freihand/freihand_00012190.npy,data/processed/landmarks/freihand_00012190.npy,unknown,claro,freihand,3,imputed,train
freihand_00000080,secuencias_stgcn/freihand/freihand_00000080.npy,data/processed/landmarks/freihand_00000080.npy,unknown,medio,freihand,7,imputed,train
freihand_00007873,secuencias_stgcn/freihand/freihand_00007873.npy,data/processed/landmarks/freihand_00007873.npy,unknown,claro,freihand,4,imputed,train
freihand_00023495,secuencias_stgcn/freihand/freihand_00023495.npy,data/processed/landmarks/freihand_00023495.npy,unknown,medio,freihand,7,imputed,train
freihand_00002957,secuencias_stgcn/freihand/freihand_00002957.npy,data/processed/landmarks/freihand_00002957.npy,unknown,medio,freihand,5,imputed,train
freihand_00013936,secuencias_stgcn/freihand/freihand_00013936.npy,data/processed/landmarks/freihand_00013936.npy,unknown,claro,freihand,4,imputed,train
freihand_00008060,secuencias_stgcn/freihand/freihand_00008060.npy,data/processed/landmarks/freihand_00008060.npy,unknown,medio,freihand,7,imputed,train
freihand_00006562,secuencias_stgcn/freihand/freihand_00006562.npy,data/processed/landmarks/freihand_00006562.npy,unknown,claro,freihand,3,imputed,train
freihand_00015117,secuencias_stgcn/freihand/freihand_00015117.npy,data/processed/landmarks/freihand_00015117.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017598,secuencias_stgcn/freihand/freihand_00017598.npy,data/processed/landmarks/freihand_00017598.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027182,secuencias_stgcn/freihand/freihand_00027182.npy,data/processed/landmarks/freihand_00027182.npy,unknown,medio,freihand,6,imputed,train
freihand_00007829,secuencias_stgcn/freihand/freihand_00007829.npy,data/processed/landmarks/freihand_00007829.npy,unknown,medio,freihand,5,imputed,train
freihand_00022067,secuencias_stgcn/freihand/freihand_00022067.npy,data/processed/landmarks/freihand_00022067.npy,unknown,medio,freihand,6,imputed,train
freihand_00003987,secuencias_stgcn/freihand/freihand_00003987.npy,data/processed/landmarks/freihand_00003987.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006466,secuencias_stgcn/freihand/freihand_00006466.npy,data/processed/landmarks/freihand_00006466.npy,unknown,claro,freihand,2,imputed,train
freihand_00006735,secuencias_stgcn/freihand/freihand_00006735.npy,data/processed/landmarks/freihand_00006735.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00000524,secuencias_stgcn/freihand/freihand_00000524.npy,data/processed/landmarks/freihand_00000524.npy,unknown,medio,freihand,7,imputed,train
freihand_00000561,secuencias_stgcn/freihand/freihand_00000561.npy,data/processed/landmarks/freihand_00000561.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027481,secuencias_stgcn/freihand/freihand_00027481.npy,data/processed/landmarks/freihand_00027481.npy,unknown,claro,freihand,3,imputed,train
freihand_00010252,secuencias_stgcn/freihand/freihand_00010252.npy,data/processed/landmarks/freihand_00010252.npy,unknown,claro,freihand,1,imputed,train
freihand_00022802,secuencias_stgcn/freihand/freihand_00022802.npy,data/processed/landmarks/freihand_00022802.npy,unknown,medio,freihand,6,imputed,train
freihand_00025163,secuencias_stgcn/freihand/freihand_00025163.npy,data/processed/landmarks/freihand_00025163.npy,unknown,medio,freihand,5,imputed,train
freihand_00008011,secuencias_stgcn/freihand/freihand_00008011.npy,data/processed/landmarks/freihand_00008011.npy,unknown,claro,freihand,3,imputed,train
freihand_00009961,secuencias_stgcn/freihand/freihand_00009961.npy,data/processed/landmarks/freihand_00009961.npy,unknown,claro,freihand,2,imputed,train
freihand_00026891,secuencias_stgcn/freihand/freihand_00026891.npy,data/processed/landmarks/freihand_00026891.npy,unknown,medio,freihand,6,imputed,train
freihand_00013257,secuencias_stgcn/freihand/freihand_00013257.npy,data/processed/landmarks/freihand_00013257.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00012069,secuencias_stgcn/freihand/freihand_00012069.npy,data/processed/landmarks/freihand_00012069.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00020655,secuencias_stgcn/freihand/freihand_00020655.npy,data/processed/landmarks/freihand_00020655.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00029874,secuencias_stgcn/freihand/freihand_00029874.npy,data/processed/landmarks/freihand_00029874.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00025664,secuencias_stgcn/freihand/freihand_00025664.npy,data/processed/landmarks/freihand_00025664.npy,unknown,medio,freihand,5,imputed,train
freihand_00014259,secuencias_stgcn/freihand/freihand_00014259.npy,data/processed/landmarks/freihand_00014259.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008642,secuencias_stgcn/freihand/freihand_00008642.npy,data/processed/landmarks/freihand_00008642.npy,unknown,medio,freihand,6,imputed,train
freihand_00016020,secuencias_stgcn/freihand/freihand_00016020.npy,data/processed/landmarks/freihand_00016020.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00021559,secuencias_stgcn/freihand/freihand_00021559.npy,data/processed/landmarks/freihand_00021559.npy,unknown,claro,freihand,1,imputed,train
freihand_00004989,secuencias_stgcn/freihand/freihand_00004989.npy,data/processed/landmarks/freihand_00004989.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00009185,secuencias_stgcn/freihand/freihand_00009185.npy,data/processed/landmarks/freihand_00009185.npy,unknown,medio,freihand,5,imputed,train
freihand_00030008,secuencias_stgcn/freihand/freihand_00030008.npy,data/processed/landmarks/freihand_00030008.npy,unknown,medio,freihand,7,imputed,train
freihand_00024621,secuencias_stgcn/freihand/freihand_00024621.npy,data/processed/landmarks/freihand_00024621.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016517,secuencias_stgcn/freihand/freihand_00016517.npy,data/processed/landmarks/freihand_00016517.npy,unknown,medio,freihand,6,imputed,train
freihand_00003145,secuencias_stgcn/freihand/freihand_00003145.npy,data/processed/landmarks/freihand_00003145.npy,unknown,claro,freihand,3,imputed,train
freihand_00015299,secuencias_stgcn/freihand/freihand_00015299.npy,data/processed/landmarks/freihand_00015299.npy,unknown,medio,freihand,6,imputed,train
freihand_00018517,secuencias_stgcn/freihand/freihand_00018517.npy,data/processed/landmarks/freihand_00018517.npy,unknown,claro,freihand,2,imputed,train
freihand_00012651,secuencias_stgcn/freihand/freihand_00012651.npy,data/processed/landmarks/freihand_00012651.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00013836,secuencias_stgcn/freihand/freihand_00013836.npy,data/processed/landmarks/freihand_00013836.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013599,secuencias_stgcn/freihand/freihand_00013599.npy,data/processed/landmarks/freihand_00013599.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00011746,secuencias_stgcn/freihand/freihand_00011746.npy,data/processed/landmarks/freihand_00011746.npy,unknown,claro,freihand,2,imputed,train
freihand_00014842,secuencias_stgcn/freihand/freihand_00014842.npy,data/processed/landmarks/freihand_00014842.npy,unknown,claro,freihand,1,imputed,train
freihand_00032525,secuencias_stgcn/freihand/freihand_00032525.npy,data/processed/landmarks/freihand_00032525.npy,unknown,medio,freihand,7,imputed,train
freihand_00031837,secuencias_stgcn/freihand/freihand_00031837.npy,data/processed/landmarks/freihand_00031837.npy,unknown,claro,freihand,4,imputed,train
freihand_00026130,secuencias_stgcn/freihand/freihand_00026130.npy,data/processed/landmarks/freihand_00026130.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00015251,secuencias_stgcn/freihand/freihand_00015251.npy,data/processed/landmarks/freihand_00015251.npy,unknown,medio,freihand,6,imputed,train
freihand_00008297,secuencias_stgcn/freihand/freihand_00008297.npy,data/processed/landmarks/freihand_00008297.npy,unknown,medio,freihand,5,imputed,train
freihand_00015276,secuencias_stgcn/freihand/freihand_00015276.npy,data/processed/landmarks/freihand_00015276.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00006657,secuencias_stgcn/freihand/freihand_00006657.npy,data/processed/landmarks/freihand_00006657.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00030467,secuencias_stgcn/freihand/freihand_00030467.npy,data/processed/landmarks/freihand_00030467.npy,unknown,medio,freihand,5,imputed,train
freihand_00028983,secuencias_stgcn/freihand/freihand_00028983.npy,data/processed/landmarks/freihand_00028983.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00022202,secuencias_stgcn/freihand/freihand_00022202.npy,data/processed/landmarks/freihand_00022202.npy,unknown,medio,freihand,6,imputed,train
freihand_00031810,secuencias_stgcn/freihand/freihand_00031810.npy,data/processed/landmarks/freihand_00031810.npy,unknown,claro,freihand,1,imputed,train
freihand_00020242,secuencias_stgcn/freihand/freihand_00020242.npy,data/processed/landmarks/freihand_00020242.npy,unknown,claro,freihand,2,imputed,train
freihand_00028194,secuencias_stgcn/freihand/freihand_00028194.npy,data/processed/landmarks/freihand_00028194.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00017462,secuencias_stgcn/freihand/freihand_00017462.npy,data/processed/landmarks/freihand_00017462.npy,unknown,medio,freihand,6,imputed,train
freihand_00027370,secuencias_stgcn/freihand/freihand_00027370.npy,data/processed/landmarks/freihand_00027370.npy,unknown,claro,freihand,2,imputed,train
freihand_00026733,secuencias_stgcn/freihand/freihand_00026733.npy,data/processed/landmarks/freihand_00026733.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00006852,secuencias_stgcn/freihand/freihand_00006852.npy,data/processed/landmarks/freihand_00006852.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00022969,secuencias_stgcn/freihand/freihand_00022969.npy,data/processed/landmarks/freihand_00022969.npy,unknown,claro,freihand,2,imputed,train
freihand_00024634,secuencias_stgcn/freihand/freihand_00024634.npy,data/processed/landmarks/freihand_00024634.npy,unknown,claro,freihand,1,imputed,train
freihand_00004261,secuencias_stgcn/freihand/freihand_00004261.npy,data/processed/landmarks/freihand_00004261.npy,unknown,claro,freihand,1,imputed,train
freihand_00017429,secuencias_stgcn/freihand/freihand_00017429.npy,data/processed/landmarks/freihand_00017429.npy,unknown,medio,freihand,5,imputed,train
freihand_00006949,secuencias_stgcn/freihand/freihand_00006949.npy,data/processed/landmarks/freihand_00006949.npy,unknown,claro,freihand,3,imputed,train
freihand_00022321,secuencias_stgcn/freihand/freihand_00022321.npy,data/processed/landmarks/freihand_00022321.npy,unknown,claro,freihand,2,imputed,train
